Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
4e45823b6b83464d6e|a53aaa741a8de94d27|a53aaa741a8de94d27|3590811|NZ_RBZW01000036.1:7694-26188(FWD)	4e45823b6b83464d6e|a53aaa741a8de94d27|a53aaa741a8de94d27|3590811|NZ_RBZW01000036.1:7694-26188(FWD)@1	8277	8849	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[5]	['1.20e-04']	[0.476]	[0.669]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|e42d10a38c57aaf259|2130521|NZ_RRCH01000018.1:0-16274(FWD)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|e42d10a38c57aaf259|2130521|NZ_RRCH01000018.1:0-16274(FWD)@1	7679	8263	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[10]	['6.10e-03']	[0.338]	[0.602]	NA	NA
4e45823b6b83464d6e|2e1b92deaa16fc28b2|2e1b92deaa16fc28b2|999901|NZ_CP019067.1:2292926-2318306(FWD)	4e45823b6b83464d6e|2e1b92deaa16fc28b2|2e1b92deaa16fc28b2|999901|NZ_CP019067.1:2292926-2318306(FWD)@1	15857	17339	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III', 'Csa3_1_CAS-I-II-III-IV-V-VI']	[19, 20]	['1.20e-05', '3.00e-12']	[0.377, 0.558]	[0.391, 0.585]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|ab5675bf2c3e2e03f8|2561191|NZ_ML219770.1:169647-195027(REV)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|ab5675bf2c3e2e03f8|2561191|NZ_ML219770.1:169647-195027(REV)@1	7244	7996	False	0%	33%	I-A	1.0	['Cas4_0_I-II']	[8]	['1.10e-05']	[0.347]	[0.506]	NA	-1
4e45823b6b83464d6e|b8a109246f823f7d77|b8a109246f823f7d77|43168|NC_012028.1:121066-146497(FWD)	4e45823b6b83464d6e|b8a109246f823f7d77|b8a109246f823f7d77|43168|NC_012028.1:121066-146497(FWD)@1	2473	4433	False	0%	NA	III-D	2.0	['Mem_04_0_CAS-III-D', 'AbiEii_0_CAS-III']	[3, 4]	['3.30e-03', '7.70e-07']	[0.591, 0.463]	[0.307, 0.613]	NA	NA
4e45823b6b83464d6e|4f21735b065b377813|4f21735b065b377813|537068|NZ_AOJL01000068.1:15023-37710(REV)	4e45823b6b83464d6e|4f21735b065b377813|4f21735b065b377813|537068|NZ_AOJL01000068.1:15023-37710(REV)@1	3461	4042	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[4]	['3.20e-04']	[0.515]	[0.644]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|ffe613b9568996b289|2001161|NZ_QMDW01000008.1:53592-78972(FWD)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|ffe613b9568996b289|2001161|NZ_QMDW01000008.1:53592-78972(FWD)@1	6662	9822	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[7, 10]	['5.50e-05', '2.30e-08']	[0.353, 0.428]	[0.303, 0.363]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|07f155f4d6dedbfa99|8118821|NZ_BMOC01000001.1:232296-257676(REV)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|07f155f4d6dedbfa99|8118821|NZ_BMOC01000001.1:232296-257676(REV)@1	8802	9212	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[15]	['2.80e-10']	[0.562]	[0.585]	NA	NA
4e45823b6b83464d6e|a685d342db2f341679|a685d342db2f341679|2559571|NZ_CAAHFB010000001.1:1651177-1676557(FWD)	4e45823b6b83464d6e|a685d342db2f341679|a685d342db2f341679|2559571|NZ_CAAHFB010000001.1:1651177-1676557(FWD)@1	2867	4006	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[4]	['2.20e-03']	[0.303]	[0.401]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|917a7e4255a7e5c77a|203341|NZ_BBJO01000061.1:0-12470(FWD)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|917a7e4255a7e5c77a|203341|NZ_BBJO01000061.1:0-12470(FWD)@2	12070	12411	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[18]	['1.00e-04']	[0.684]	[0.678]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|917a7e4255a7e5c77a|203341|NZ_BBJO01000061.1:0-12470(FWD)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|917a7e4255a7e5c77a|203341|NZ_BBJO01000061.1:0-12470(FWD)@1	5491	5943	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[9]	['6.40e-09']	[0.483]	[0.636]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|7c2a733ed926ec6487|884761|NZ_FOZS01000002.1:742007-767387(FWD)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|7c2a733ed926ec6487|884761|NZ_FOZS01000002.1:742007-767387(FWD)@1	14199	15605	False	0%	NA	III-B	2.0	['NYN_0_CAS-III-B', 'htpX_0_CAS-III-B']	[18, 19]	['5.40e-12', '2.10e-14']	[0.873, 0.698]	[0.463, 0.563]	NA	NA
4e45823b6b83464d6e|2128a73e35ebc87846|ad339568db22a18c6e|1338991|NZ_PDBS01000008.1:151989-177420(REV)	4e45823b6b83464d6e|2128a73e35ebc87846|ad339568db22a18c6e|1338991|NZ_PDBS01000008.1:151989-177420(REV)@1	3149	3664	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[4]	['3.10e-04']	[0.459]	[0.5]	NA	NA
4e45823b6b83464d6e|a23081106eabd3ffb0|a23081106eabd3ffb0|3241391|NZ_SMZK01000002.1:322829-348260(REV)	4e45823b6b83464d6e|a23081106eabd3ffb0|a23081106eabd3ffb0|3241391|NZ_SMZK01000002.1:322829-348260(REV)@1	24218	24994	False	0%	33%	I-A	2.0	['Cas2_7_CAS-I-II-III-IV-V-VI', 'Csa3_1_CAS-I-II-III-IV-V-VI']	[23, 24]	['6.90e-03', '5.80e-03']	[0.655, 0.726]	[0.404, 0.636]	NA	-1
4e45823b6b83464d6e|2128a73e35ebc87846|cac76efa7ee3b617a6|4791171|NZ_CP044525.1:66428-91859(FWD)	4e45823b6b83464d6e|2128a73e35ebc87846|cac76efa7ee3b617a6|4791171|NZ_CP044525.1:66428-91859(FWD)@1	4867	5280	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[7]	['3.00e-04']	[0.428]	[0.381]	NA	NA
4e45823b6b83464d6e|025d8a248bbb11561b|364faf03b7bbda1e6c|2022531|NZ_QPLT01000026.1:0-21029(FWD)	4e45823b6b83464d6e|025d8a248bbb11561b|364faf03b7bbda1e6c|2022531|NZ_QPLT01000026.1:0-21029(FWD)@1	3512	3670	False	0%	0%	I-A	1.0	['Csx3_3_CAS-I-III']	[5]	['1.50e-03']	[0.755]	[0.506]	NA	NA
4e45823b6b83464d6e|4e45823b6b83464d6e|4e45823b6b83464d6e|537068|NZ_AOJL01000063.1:47278-61013(REV)	4e45823b6b83464d6e|4e45823b6b83464d6e|4e45823b6b83464d6e|537068|NZ_AOJL01000063.1:47278-61013(REV)@1	2598	3179	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[3]	['1.40e-03']	[0.459]	[0.636]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|d901322d4e65b5a774|58521|NZ_KE356560.1:2726407-2751787(FWD)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|d901322d4e65b5a774|58521|NZ_KE356560.1:2726407-2751787(FWD)@1	9089	10027	False	0%	NA	III-A	1.0	['AbiEii_1_CAS-III-A']	[11]	['2.10e-03']	[0.486]	[0.448]	NA	NA
4e45823b6b83464d6e|006a73897e3fb2a479|b3d565f02e0a22f9e3|317518|NC_014729.1:1499632-1525063(FWD)	4e45823b6b83464d6e|006a73897e3fb2a479|b3d565f02e0a22f9e3|317518|NC_014729.1:1499632-1525063(FWD)@1	25167	25430	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[30]	['3.10e-04']	[0.773]	[0.602]	NA	NA
4e45823b6b83464d6e|d6cb7048e8afd1ad43|f29d817f00dcab1cd4|5384311|NZ_WPCF01000040.1:0-21333(REV)	4e45823b6b83464d6e|d6cb7048e8afd1ad43|f29d817f00dcab1cd4|5384311|NZ_WPCF01000040.1:0-21333(REV)@1	13512	13922	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[15]	['6.30e-04']	[0.496]	[0.458]	NA	NA
4e45823b6b83464d6e|587cb75a8bd500ac5c|b0c51ba753bfa56ed3|2799151|NZ_SZNP01000001.1:573089-598469(REV)	4e45823b6b83464d6e|587cb75a8bd500ac5c|b0c51ba753bfa56ed3|2799151|NZ_SZNP01000001.1:573089-598469(REV)@1	6831	7946	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[8]	['1.20e-03']	[0.325]	[0.426]	NA	NA
4e45823b6b83464d6e|006a73897e3fb2a479|006a73897e3fb2a479|602641|NZ_LOEP01000055.1:0-21779(FWD)	4e45823b6b83464d6e|006a73897e3fb2a479|006a73897e3fb2a479|602641|NZ_LOEP01000055.1:0-21779(FWD)@1	240	1097	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[2]	['6.40e-08']	[0.476]	[0.703]	NA	NA
