recid,hash,chash,start,end
AAMHQY010000001.1,38f989637fd26a246a22,2011abf38cf3c2a19d76,67877,68752
AAMHQY010000001.1,da33717e591e9e86f50c,2011abf38cf3c2a19d76,68839,69429
AAMHQY010000001.1,627f9d885078cb4a8472,2011abf38cf3c2a19d76,69426,70187
AAMHQY010000001.1,6210942d6eaac97fc300,2011abf38cf3c2a19d76,70431,71471
AAMHQY010000001.1,2798ed54d4e47ee8a77c,2011abf38cf3c2a19d76,71513,71764
AAMHQY010000001.1,77146e50a4f87df56f47,2011abf38cf3c2a19d76,72167,74764
AAMHQY010000001.1,cb71165321627ffd9ae9,2011abf38cf3c2a19d76,74720,74872
AAMHQY010000001.1,623204a117bdc7c768af,2011abf38cf3c2a19d76,75175,76149
AAMHQY010000001.1,e67a5775e48e51c8f24d,2011abf38cf3c2a19d76,76442,76570
AAMHQY010000001.1,e78c9f570675c701ee6c,2011abf38cf3c2a19d76,77126,79801
AAMHQY010000001.1,5fd836f0599ba4b0f5fb,2011abf38cf3c2a19d76,79857,80447
AAMHQY010000001.1,d0c1870ff2fc4274c75b,2011abf38cf3c2a19d76,80643,81407
AAMHQY010000001.1,3738fefb5c18073a1880,2011abf38cf3c2a19d76,81557,81865
AAMHQY010000001.1,713b0af535e9687ed144,2011abf38cf3c2a19d76,81872,83041
AAMHQY010000001.1,b642e357da11e138be1e,2011abf38cf3c2a19d76,83232,83969
AAMHQY010000001.1,21ef907b1b987d5d3547,2011abf38cf3c2a19d76,83969,84295
AAMHQY010000001.1,16f0f650f6ea038844ee,2011abf38cf3c2a19d76,84415,84633
AAMHQY010000001.1,0b5c2fe38946d273c9c6,2011abf38cf3c2a19d76,84892,85614
AAMHQY010000001.1,690156634806bab2171b,2011abf38cf3c2a19d76,85731,85910
AAMHQY010000001.1,225b7b1692f4965a780f,2011abf38cf3c2a19d76,86032,88014
AAMHQY010000001.1,90fa09f2e19a6e6534c2,2011abf38cf3c2a19d76,88276,90210
AAMHQY010000001.1,d3b0edee0647577f9adf,2011abf38cf3c2a19d76,90299,91432
AAMHQY010000001.1,0730b6cc9f984f856dab,2011abf38cf3c2a19d76,91632,92420
AAMHQY010000001.1,bd696d72008756aef192,2011abf38cf3c2a19d76,93026,94399
AAMHQY010000001.1,7485f347aff6e144ae5b,2011abf38cf3c2a19d76,94865,95572
AAMHQY010000001.1,e8a38fd660d484993cfc,2011abf38cf3c2a19d76,95588,96394
AAMHQY010000001.1,852948598445956823a1,2011abf38cf3c2a19d76,96396,97388
AAMHQY010000001.1,b94265a29b175235a5f5,2011abf38cf3c2a19d76,97388,98278
AAMHQY010000001.1,f48be75acd201421ab38,2011abf38cf3c2a19d76,98265,99230
AAMHQY010000001.1,dd9d0103da151830ab03,2011abf38cf3c2a19d76,99227,100876
AAMHQY010000001.1,c7dd9060919fe48ec184,2011abf38cf3c2a19d76,100988,101968
AAMHQY010000001.1,ec76bca873ce4b24ba08,2011abf38cf3c2a19d76,102139,102807
AAMHQY010000001.1,29bfbb396b3ecc14bdbf,2011abf38cf3c2a19d76,102867,103091
AAMHQY010000001.1,860c4687a5c1ea90b826,2011abf38cf3c2a19d76,103091,103450
AAMHQY010000001.1,cf061878debc6c98b52a,2011abf38cf3c2a19d76,103473,103691
AAMHQY010000001.1,99f830572b593332a594,2011abf38cf3c2a19d76,103767,104081
AAMHQY010000001.1,10736ad3b38deca81b63,2011abf38cf3c2a19d76,104230,105627
AAMHQY010000001.1,aec88bf40d4a14d06e6f,2011abf38cf3c2a19d76,105624,106685
AAMHQY010000001.1,be79f1f83ad082065526,2011abf38cf3c2a19d76,106833,108374
AAMHQY010000001.1,8f97d14fee71f6a40f36,2011abf38cf3c2a19d76,108464,108970
AAMHQY010000001.1,0d621ce7c851f6187cc1,2011abf38cf3c2a19d76,109086,110051
AAMHQY010000001.1,769b8dbe79424a7eedd7,2011abf38cf3c2a19d76,110026,110754
AAMHQY010000001.1,5c74c2cc3cbc361b8c93,2011abf38cf3c2a19d76,110944,112557
AAMHQY010000001.1,39445a27f7b3accb4f93,2011abf38cf3c2a19d76,112617,113546
AAMHQY010000001.1,8c3471047cc0a5c46ef7,2011abf38cf3c2a19d76,113665,114570
AAMHQY010000001.1,db4a8e30d55e4733752b,2011abf38cf3c2a19d76,114879,115715
AAMHQY010000001.1,c3c9d49a55e8cb1f92be,2011abf38cf3c2a19d76,115806,116519
AAMHQY010000001.1,19ebfbc47193f5532593,2011abf38cf3c2a19d76,116597,117187
AAMHQY010000001.1,447c82fafb9788ea96f1,2011abf38cf3c2a19d76,117316,117552
AAMHQY010000001.1,eea4065df1335c698986,2011abf38cf3c2a19d76,117766,118821
AAMHQY010000001.1,79d5f76fe4f21be8d33a,2011abf38cf3c2a19d76,119420,120118
AAMHQY010000001.1,f5fbf1654331ad40a405,2011abf38cf3c2a19d76,120421,121266
AAMHQY010000001.1,96346b3c8b6db0f374f5,2011abf38cf3c2a19d76,121341,123323
AAMHQY010000001.1,2cf046169b6eeef9e018,2011abf38cf3c2a19d76,123350,124174
AAMHQY010000001.1,293d423a8334e9553eee,2011abf38cf3c2a19d76,124309,124827
AAMHQY010000001.1,755d6038b21b1ed7b959,2011abf38cf3c2a19d76,124933,125271
AAMHQY010000001.1,f322cad7c5baedb359a4,2011abf38cf3c2a19d76,125299,125985
AAMHQY010000001.1,d3fa57ef6eb6f3efcf57,2011abf38cf3c2a19d76,126029,126631
AAMHQY010000001.1,b507a9a274b8f73f4375,2011abf38cf3c2a19d76,126713,127744
AAMHQY010000001.1,0ed3538c1727f9af0ec5,2011abf38cf3c2a19d76,127983,128237
AAMHQY010000001.1,69153f05a29e683ca3c0,2011abf38cf3c2a19d76,128292,129239
AAMHQY010000001.1,c4ead34e6e08d1f7f2b5,2011abf38cf3c2a19d76,129390,130142
AAMHQY010000001.1,6a5c2420588e732667bd,2011abf38cf3c2a19d76,130338,130853
AAMHQY010000001.1,64eddb5d171ca6e6106f,2011abf38cf3c2a19d76,131111,131674
AAMHQY010000001.1,7152cc065e346e598e29,2011abf38cf3c2a19d76,132085,133239
AAMHQY010000001.1,b9e8be04b30af0b25754,2011abf38cf3c2a19d76,133385,134368
AAMHQY010000001.1,9919fab12b0188000b9f,2011abf38cf3c2a19d76,134855,136228
AAMHQY010000001.1,2356e980ea218aea435e,2011abf38cf3c2a19d76,136272,137207
AAMHQY010000001.1,6e5cf2579ca2ba9e9c76,2011abf38cf3c2a19d76,137562,137900
AAMHQY010000001.1,63fd5e99692406815661,2011abf38cf3c2a19d76,137953,138387
AAMHQY010000001.1,ef3bf928f0a800a4bda7,2011abf38cf3c2a19d76,138869,142393
AAMHQY010000001.1,133c342d4f23fde5fb44,2011abf38cf3c2a19d76,142669,142935
AAMHQY010000001.1,e3697600b3603a3ad1a3,2011abf38cf3c2a19d76,142979,143389
AAMHQY010000001.1,c132d185a02ba20b14a7,2011abf38cf3c2a19d76,143500,144489
AAMHQY010000001.1,499b0248a019cf6d34b7,2011abf38cf3c2a19d76,144729,147365
AAMHQY010000001.1,0703fa31d849b3659593,2011abf38cf3c2a19d76,147365,147556
AAMHQY010000001.1,defa45c05a99159f0131,2011abf38cf3c2a19d76,147564,147887
AAMHQY010000001.1,810e116602d75c1d0081,2011abf38cf3c2a19d76,148030,148479
AAMHQY010000001.1,e6fa30c7fa021719b06f,2011abf38cf3c2a19d76,148476,149081
AAMHQY010000001.1,076f359ecc7a0a7dd32e,2011abf38cf3c2a19d76,149264,153184
AAMHQY010000001.1,08439ea74f604811ad88,2011abf38cf3c2a19d76,153248,154048
AAMHQY010000001.1,03c7575cd598ffd08b42,2011abf38cf3c2a19d76,154165,154695
AAMHQY010000001.1,3df802913eef3226adb7,2011abf38cf3c2a19d76,154966,155628
AAMHQY010000001.1,e9a4da96fa4490b90a5f,2011abf38cf3c2a19d76,155996,156091
AAMHQY010000001.1,a1c897780a7d3c03f1b7,2011abf38cf3c2a19d76,156507,157643
AAMHQY010000001.1,5c58b57feb66d7775337,2011abf38cf3c2a19d76,157780,158460
AAMHQY010000001.1,c7e6d112137a58cb3d76,2011abf38cf3c2a19d76,158457,159188
AAMHQY010000001.1,69134bb079c259436bc2,2011abf38cf3c2a19d76,159213,159845
AAMHQY010000001.1,7eb557d00085913822d3,2011abf38cf3c2a19d76,159867,160628
AAMHQY010000001.1,8d58c1ce8ffa56bc865b,2011abf38cf3c2a19d76,161535,161879
AAMHQY010000001.1,b0bb56fc00f76eeeb77c,2011abf38cf3c2a19d76,162000,163226
AAMHQY010000001.1,4d46ec11a88e89d82acf,2011abf38cf3c2a19d76,163652,164368
AAMHQY010000001.1,6e862e3cefab3976dafb,2011abf38cf3c2a19d76,164533,164658
AAMHQY010000001.1,9464bba90537cd1cdcb2,2011abf38cf3c2a19d76,165421,165696
AAMHQY010000001.1,60758b1feec39d96988b,2011abf38cf3c2a19d76,165728,166846
AAMHQY010000001.1,582048f984de989c3efe,2011abf38cf3c2a19d76,167015,168640
AAMHQY010000001.1,2155039b2d1e6730590f,2011abf38cf3c2a19d76,168701,169624
AAMHQY010000001.1,aa41e5b66ca392182668,2011abf38cf3c2a19d76,169917,171260
AAMHQY010000001.1,646e2c2de7d64db64f5f,2011abf38cf3c2a19d76,171309,172817
AAMHQY010000001.1,64eb7e7cddd9c84c672b,2011abf38cf3c2a19d76,173073,174692
AAMHQY010000001.1,577734315c3377302a48,2011abf38cf3c2a19d76,174897,175463
AAMHQY010000001.1,05e994421771754abd6e,2011abf38cf3c2a19d76,175472,176677
AAMHQY010000001.1,482698707e22b0eb472b,2011abf38cf3c2a19d76,176724,177161
AAMHQY010000001.1,5786f86152f31e56df51,2011abf38cf3c2a19d76,177161,177952
AAMHQY010000001.1,e92dc415409d365e6a93,2011abf38cf3c2a19d76,177968,178600
AAMHQY010000001.1,b0f3961700ea428e34af,2011abf38cf3c2a19d76,178612,179049
AAMHQY010000001.1,a62e28fd4df0f7ed6575,2011abf38cf3c2a19d76,179181,179987
AAMHQY010000001.1,74df52e6a6715e7a9f7e,2011abf38cf3c2a19d76,180001,181314
AAMHQY010000001.1,7f455ceb8a777480aa20,2011abf38cf3c2a19d76,181325,181606
AAMHQY010000001.1,96b708431fdfe4a1b771,2011abf38cf3c2a19d76,181603,182721
AAMHQY010000001.1,9b576a60b101abd53182,2011abf38cf3c2a19d76,182938,183477
AAMHQY010000001.1,66bf57c03ace7a596d39,2011abf38cf3c2a19d76,183474,184454
AAMHQY010000001.1,a4af8d789cd2196f8954,2011abf38cf3c2a19d76,184561,185574
AAMHQY010000001.1,34c87126311b50d59d59,2011abf38cf3c2a19d76,185561,186157
AAMHQY010000001.1,28d05ef4b7ee7ed93479,2011abf38cf3c2a19d76,186313,186981
AAMHQY010000001.1,89e2305900e3cf8fd107,2011abf38cf3c2a19d76,187035,188213
AAMHQY010000001.1,8310f467beea91183624,2011abf38cf3c2a19d76,188304,188840
AAMHQY010000001.1,2a50d20fe79c11911f0b,2011abf38cf3c2a19d76,188919,190883
AAMHQY010000001.1,1ef90128089b7b233b1f,2011abf38cf3c2a19d76,190884,191114
AAMHQY010000001.1,ed4d2ef27a5233be19da,2011abf38cf3c2a19d76,191388,192338
AAMHQY010000001.1,11682980a5819e385ad8,2011abf38cf3c2a19d76,192853,193251
AAMHQY010000001.1,64eef5b3f35ab3d9320f,2011abf38cf3c2a19d76,193773,194543
AAMHQY010000001.1,14196baa96f477ff6100,2011abf38cf3c2a19d76,194679,196103
AAMHQY010000001.1,71d3d8e4567d824f7ad4,2011abf38cf3c2a19d76,196239,197663
AAMHQY010000001.1,3ff649b6b2aef75914dc,2011abf38cf3c2a19d76,198062,198235
AAMHQY010000001.1,2321f311c9f60cb93717,2011abf38cf3c2a19d76,198280,200424
AAMHQY010000001.1,e9b34440763edb4a79f2,2011abf38cf3c2a19d76,200421,203402
AAMHQY010000001.1,024bbd891a22fe3c8205,2011abf38cf3c2a19d76,203407,204732
AAMHQY010000001.1,693228c5fd99629d9102,2011abf38cf3c2a19d76,204956,205189
AAMHQY010000001.1,8882315c7b8f26f6dcb4,2011abf38cf3c2a19d76,205194,205643
AAMHQY010000001.1,68a5c86885b006f018e9,2011abf38cf3c2a19d76,205643,206158
AAMHQY010000001.1,69159d8156c0e6e60a75,2011abf38cf3c2a19d76,206370,207407
AAMHQY010000001.1,f024756e7478df9f01a7,2011abf38cf3c2a19d76,207741,208406
AAMHQY010000001.1,cae44cc4f0c2bd9b7fe9,2011abf38cf3c2a19d76,208462,210627
AAMHQY010000001.1,f3c531429770eb72eb6f,2011abf38cf3c2a19d76,210846,211907
AAMHQY010000001.1,296c7ead9e32fd425240,2011abf38cf3c2a19d76,212052,212273
AAMHQY010000001.1,35d3cf2ba28a586f3d70,2011abf38cf3c2a19d76,212350,213843
AAMHQY010000001.1,c004b8cffc4f49e52131,2011abf38cf3c2a19d76,214356,214988
AAMHQY010000001.1,920e3f16fb9931ff83ef,2011abf38cf3c2a19d76,215272,216117
AAMHQY010000001.1,8d290e11021b0e7a4ab7,2011abf38cf3c2a19d76,216153,217052
AAMHQY010000001.1,c583670408c3d4061b3e,2011abf38cf3c2a19d76,217158,217838
AAMHQY010000001.1,8a09336e17deef4afdc3,2011abf38cf3c2a19d76,217835,218530
AAMHQY010000001.1,5c8b42810aba766e27d2,2011abf38cf3c2a19d76,218530,220074
AAMHQY010000001.1,b5ed340bc294fb07fd2a,2011abf38cf3c2a19d76,220071,223811
AAMHQY010000001.1,ddc95a89e3202328c7ab,2011abf38cf3c2a19d76,223903,225291
AAMHQY010000001.1,3932df1e9c7f58efa792,2011abf38cf3c2a19d76,225504,226082
AAMHQY010000001.1,30591ad14cc2b8f39cd7,2011abf38cf3c2a19d76,226200,227687
AAMHQY010000001.1,15836a47b4eb7f9774e5,2011abf38cf3c2a19d76,227712,228152
AAMHQY010000001.1,195d89c4e78e8c142092,2011abf38cf3c2a19d76,228235,229323
AAMHQY010000001.1,2a7f1999d66ae6fed579,2011abf38cf3c2a19d76,229848,230729
AAMHQY010000001.1,71734098293dd5c75efb,2011abf38cf3c2a19d76,231007,231594
AAMHQY010000001.1,a8b8dd08168b1411c2f6,2011abf38cf3c2a19d76,231643,234054
AAMHQY010000001.1,e102594f260e3c51d810,2011abf38cf3c2a19d76,234068,234952
AAMHQY010000001.1,09070b4a09a348f0c6f9,2011abf38cf3c2a19d76,234945,235601
AAMHQY010000001.1,ac232cb8ecae95ce60e4,2011abf38cf3c2a19d76,235692,236702
AAMHQY010000001.1,67384618c00ab160a81c,2011abf38cf3c2a19d76,236988,238685
AAMHQY010000001.1,9aefa4a5d8623ab02cb6,2011abf38cf3c2a19d76,238862,239005
AAMHQY010000001.1,909d368ace53f956ef9a,2011abf38cf3c2a19d76,239100,239315
AAMHQY010000001.1,528816fe30cc52f703b6,2011abf38cf3c2a19d76,239827,240258
AAMHQY010000001.1,72ff688225600e948caf,2011abf38cf3c2a19d76,240608,240937
AAMHQY010000001.1,7081acb8fdc560cc78e5,2011abf38cf3c2a19d76,241080,241865
AAMHQY010000001.1,78cdce9ab5e3fb40a563,2011abf38cf3c2a19d76,241994,243778
AAMHQY010000001.1,7bac314c963f2a0a7465,2011abf38cf3c2a19d76,243775,246303
AAMHQY010000001.1,b188495144e91acc2469,2011abf38cf3c2a19d76,246360,248435
AAMHQY010000001.1,36489f7991b370c6d09b,2011abf38cf3c2a19d76,248548,249750
AAMHQY010000001.1,5c7bdda61343c92e5c85,2011abf38cf3c2a19d76,249763,251214
AAMHQY010000001.1,2ed94617a88d2a93b9bc,2011abf38cf3c2a19d76,251358,252338
AAMHQY010000001.1,934626ed615d1e9449fb,2011abf38cf3c2a19d76,252626,254089
AAMHQY010000001.1,f61152b836eca4beb36e,2011abf38cf3c2a19d76,254391,254681
AAMHQY010000001.1,43389e2255c6d4d2348b,2011abf38cf3c2a19d76,255042,255611
AAMHQY010000001.1,03c5aa6fe4b3e05dbaee,2011abf38cf3c2a19d76,255695,255829
AAMHQY010000001.1,3141f0860c76a9d11345,2011abf38cf3c2a19d76,255822,256751
AAMHQY010000001.1,b86a7f6c01338e542065,2011abf38cf3c2a19d76,256881,257213
AAMHQY010000001.1,84d32a017516c520e2d4,2011abf38cf3c2a19d76,257570,257818
AAMHQY010000001.1,60909a3f272c6a751d71,2011abf38cf3c2a19d76,257808,258092
AAMHQY010000001.1,d6de6255246387deed1e,2011abf38cf3c2a19d76,258263,258652
AAMHQY010000001.1,214616c7f5b8456bc33c,2011abf38cf3c2a19d76,258698,259777
AAMHQY010000001.1,22ce33c13bf758a83a73,2011abf38cf3c2a19d76,259970,260458
AAMHQY010000001.1,8f115dd896c8b9b9736f,2011abf38cf3c2a19d76,260503,262011
AAMHQY010000001.1,489e3225d21d3357f7ac,2011abf38cf3c2a19d76,262001,263242
AAMHQY010000001.1,8b6994aae323fc64a1bc,2011abf38cf3c2a19d76,263312,264868
AAMHQY010000001.1,92304f134a25d8423dd3,2011abf38cf3c2a19d76,265045,266331
AAMHQY010000001.1,4b1f2885e830f72908ba,2011abf38cf3c2a19d76,266306,267331
AAMHQY010000001.1,54446509a7672d8ec08b,2011abf38cf3c2a19d76,267390,268061
AAMHQY010000001.1,294508c9c94aead4f3f8,2011abf38cf3c2a19d76,268227,269315
AAMHQY010000001.1,15b721b0a393322462b5,2011abf38cf3c2a19d76,269746,270849
AAMHQY010000001.1,5d47b43d124114246b10,2011abf38cf3c2a19d76,270852,272654
AAMHQY010000001.1,c25f1f0f231db0a4c122,2011abf38cf3c2a19d76,272674,273348
AAMHQY010000001.1,5aff62b5ae353317a933,2011abf38cf3c2a19d76,273354,273962
AAMHQY010000001.1,b6dc99e846a771a87c19,2011abf38cf3c2a19d76,273962,274261
AAMHQY010000001.1,09fac7ee0c4b3cb368a6,2011abf38cf3c2a19d76,274258,274668
AAMHQY010000001.1,56b6dd4ac7ac7dc69b23,2011abf38cf3c2a19d76,274686,275747
AAMHQY010000001.1,cdb1601602d36097b3f3,2011abf38cf3c2a19d76,275735,276622
AAMHQY010000001.1,fa1889ad125a341ff5ac,2011abf38cf3c2a19d76,276635,276976
AAMHQY010000001.1,c7284e13cd8d7c842f64,2011abf38cf3c2a19d76,277106,278224
AAMHQY010000001.1,0c54aa3f3721fbdb8b00,2011abf38cf3c2a19d76,278956,279483
AAMHQY010000001.1,4621ceedef3156dd53a6,2011abf38cf3c2a19d76,279539,280486
AAMHQY010000001.1,7178e2e61302b1254fd2,2011abf38cf3c2a19d76,280710,281069
AAMHQY010000001.1,ab601ad414f36d6ecbbd,2011abf38cf3c2a19d76,281069,281995
AAMHQY010000001.1,831618341de07790a507,2011abf38cf3c2a19d76,282068,283456
AAMHQY010000001.1,aab9a33b093005658929,2011abf38cf3c2a19d76,283559,284431
AAMHQY010000001.1,4bf4d74d45bbf07b1e46,2011abf38cf3c2a19d76,284547,285737
AAMHQY010000001.1,dbfbc96a4cbe7ce316d4,2011abf38cf3c2a19d76,285784,286449
AAMHQY010000001.1,cf271cbaaf58182ffd1e,2011abf38cf3c2a19d76,286708,287142
AAMHQY010000001.1,600de7691ed318f046d4,2011abf38cf3c2a19d76,287162,287545
AAMHQY010000001.1,99c3e12d78dbc83fece8,2011abf38cf3c2a19d76,287580,287789
AAMHQY010000001.1,6d87c7b99aa54c32aef6,2011abf38cf3c2a19d76,287908,288810
AAMHQY010000001.1,12ebaeb36826e85a890a,2011abf38cf3c2a19d76,289038,290225
AAMHQY010000001.1,59ca614889c0536ae907,2011abf38cf3c2a19d76,290473,290568
AAMHQY010000001.1,d108ee38c3bacccbd2d4,2011abf38cf3c2a19d76,290915,291307
AAMHQY010000001.1,25387e8a60bafa8d4af5,2011abf38cf3c2a19d76,291734,292261
AAMHQY010000001.1,4b4f3200191d17c098ff,2011abf38cf3c2a19d76,292381,292563
AAMHQY010000001.1,847b349240b92b8d62a2,2011abf38cf3c2a19d76,292907,294949
AAMHQY010000001.1,e2950d482c4877e39a12,2011abf38cf3c2a19d76,295088,295834
AAMHQY010000001.1,8ad7f8ad7bca669497f7,2011abf38cf3c2a19d76,295964,296650
AAMHQY010000001.1,664e86f4553be541d343,2011abf38cf3c2a19d76,296831,297034
AAMHQY010000001.1,a7eb245e2d193003c4ab,2011abf38cf3c2a19d76,297101,298567
AAMHQY010000001.1,4868faa040599ab01ca0,2011abf38cf3c2a19d76,298711,300090
AAMHQY010000001.1,f35ee54b9e815756cad2,2011abf38cf3c2a19d76,300144,301163
AAMHQY010000001.1,9e421005f645eb3e6d6c,2011abf38cf3c2a19d76,301174,302388
AAMHQY010000001.1,d4e5c748c20bbc0468dc,2011abf38cf3c2a19d76,302510,302845
AAMHQY010000001.1,8677dfb71ad9f75492df,2011abf38cf3c2a19d76,302988,303329
AAMHQY010000001.1,f7fcbf2a252e42683b91,2011abf38cf3c2a19d76,303365,303925
AAMHQY010000001.1,e40f25607243f8884871,2011abf38cf3c2a19d76,303966,304643
AAMHQY010000001.1,b8dbbd68629f94b130ad,2011abf38cf3c2a19d76,304783,305088
AAMHQY010000001.1,fb7316154862ba395651,2011abf38cf3c2a19d76,305245,307683
AAMHQY010000001.1,3ff40e8ee9ad3b2e7c4c,2011abf38cf3c2a19d76,307782,310217
AAMHQY010000001.1,6cfe2cf9e2dc8fd0eda9,2011abf38cf3c2a19d76,310228,310845
AAMHQY010000001.1,c25e7540ece9496a5bd6,2011abf38cf3c2a19d76,310847,311704
AAMHQY010000001.1,e497062fda54f22dc12e,2011abf38cf3c2a19d76,311747,312361
AAMHQY010000001.1,927f0141bc100765dbec,2011abf38cf3c2a19d76,312666,313376
