recid,hash,chash,start,end
AAFVZC010000001.1,f3b57be82e107f2400ac,796b51084a05d3a8386e,24069,26483
AAFVZC010000001.1,bf012a759c1c41dc7071,796b51084a05d3a8386e,26480,27166
AAFVZC010000001.1,8b750f301ad4d9973373,796b51084a05d3a8386e,27167,27751
AAFVZC010000001.1,267f5d1dc1907ca8dd5f,796b51084a05d3a8386e,27906,28676
AAFVZC010000001.1,9de3074f42d34630f06c,796b51084a05d3a8386e,28736,29590
AAFVZC010000001.1,2a690546451a78944216,796b51084a05d3a8386e,29676,30455
AAFVZC010000001.1,1148e198fae51e116c05,796b51084a05d3a8386e,30442,31119
AAFVZC010000001.1,2289471fb2bddb511db0,796b51084a05d3a8386e,31266,32183
AAFVZC010000001.1,039afe62e4c593f006b4,796b51084a05d3a8386e,32180,32632
AAFVZC010000001.1,0d46fb68f5c5758badbc,796b51084a05d3a8386e,32633,33049
AAFVZC010000001.1,aacfa8a92e51bf7e1ed4,796b51084a05d3a8386e,33159,35660
AAFVZC010000001.1,d05985022dc8d6057dc7,796b51084a05d3a8386e,35813,36649
AAFVZC010000001.1,e436c01040c9e2f7cf88,796b51084a05d3a8386e,36726,37520
AAFVZC010000001.1,77aea496eda10a3a3635,796b51084a05d3a8386e,37722,38201
AAFVZC010000001.1,22eeef4f98a8892fef1d,796b51084a05d3a8386e,38318,39970
AAFVZC010000001.1,8857bc27a6943b1ddf3c,796b51084a05d3a8386e,40143,41363
AAFVZC010000001.1,428148a37f7096531356,796b51084a05d3a8386e,41375,41500
AAFVZC010000001.1,0f916944521be10e9c14,796b51084a05d3a8386e,41578,43254
AAFVZC010000001.1,81c73a7ddcbb5905812a,796b51084a05d3a8386e,43303,44607
AAFVZC010000001.1,1b956b01b39ff772c3a0,796b51084a05d3a8386e,44760,45731
AAFVZC010000001.1,70ac7ef992973c193662,796b51084a05d3a8386e,45728,46690
AAFVZC010000001.1,bece99e5b127efb813be,796b51084a05d3a8386e,46875,47519
AAFVZC010000001.1,9acc64a34d7ca1e01390,796b51084a05d3a8386e,47761,49635
AAFVZC010000001.1,0fddb39798ed23d016b6,796b51084a05d3a8386e,49746,50351
AAFVZC010000001.1,d03eea5e41c2add1e0f6,796b51084a05d3a8386e,50351,50680
AAFVZC010000001.1,c9aa53d66a89cded2776,796b51084a05d3a8386e,50726,52654
AAFVZC010000001.1,7f211ffe6b198f0084cb,796b51084a05d3a8386e,52768,53319
AAFVZC010000001.1,c26cbcee570ea79adbcd,796b51084a05d3a8386e,53472,53849
AAFVZC010000001.1,3e04983984455dae2b59,796b51084a05d3a8386e,53930,54445
AAFVZC010000001.1,866a28255c75715ed7dc,796b51084a05d3a8386e,54459,54626
AAFVZC010000001.1,016249974987563a724e,796b51084a05d3a8386e,54696,55619
AAFVZC010000001.1,76a531ac7e2f15a524cc,796b51084a05d3a8386e,55661,59023
AAFVZC010000001.1,f2111bed5903c6ef07d6,796b51084a05d3a8386e,59142,59795
AAFVZC010000001.1,00fce8cf15904098d418,796b51084a05d3a8386e,59937,61130
AAFVZC010000001.1,42e4711301c3672f9e76,796b51084a05d3a8386e,61153,64302
AAFVZC010000001.1,33c706489d3695e1e540,796b51084a05d3a8386e,64798,65172
AAFVZC010000001.1,8bf94c6ae27df1b1459c,796b51084a05d3a8386e,65200,65418
AAFVZC010000001.1,e310418c983de3e98623,796b51084a05d3a8386e,65597,66148
AAFVZC010000001.1,953116a4ae6fad708711,796b51084a05d3a8386e,66266,66736
AAFVZC010000001.1,c4e0beed1e2da44a8367,796b51084a05d3a8386e,66935,67198
AAFVZC010000001.1,b68a031c9a721f7b3c83,796b51084a05d3a8386e,67423,68973
AAFVZC010000001.1,86c1c3b1d6961779e826,796b51084a05d3a8386e,69282,69593
AAFVZC010000001.1,cae49b8f820d9efe7685,796b51084a05d3a8386e,69626,70195
AAFVZC010000001.1,b88d0bd6cbf89d48fadd,796b51084a05d3a8386e,70410,71270
AAFVZC010000001.1,2aa016b3fa1334ed145a,796b51084a05d3a8386e,71370,72656
AAFVZC010000001.1,1347cfd54b817a55eec5,796b51084a05d3a8386e,72688,73026
AAFVZC010000001.1,7b2b22c3caed4ea6e3fc,796b51084a05d3a8386e,73239,75020
AAFVZC010000001.1,af0af9a2d32fa0157630,796b51084a05d3a8386e,75013,76785
AAFVZC010000001.1,c0f9ac5d5e800c1e3775,796b51084a05d3a8386e,76826,77284
AAFVZC010000001.1,f342b0544634809df650,796b51084a05d3a8386e,77397,78452
AAFVZC010000001.1,a09713b297316a1d2802,796b51084a05d3a8386e,78502,79320
AAFVZC010000001.1,e7965da663ca6d486477,796b51084a05d3a8386e,79420,81120
AAFVZC010000001.1,dc106d161b06bbbc47ef,796b51084a05d3a8386e,81185,81880
AAFVZC010000001.1,e14b78db2d8cf895cd3a,796b51084a05d3a8386e,81987,82385
AAFVZC010000001.1,d163ab3dc59e25262d2c,796b51084a05d3a8386e,82489,82863
AAFVZC010000001.1,a99679b4a1c9b43d2020,796b51084a05d3a8386e,83013,84884
AAFVZC010000001.1,3f53fe1f435e1a455353,796b51084a05d3a8386e,85175,85447
AAFVZC010000001.1,7d2ec173f48d5bd94d05,796b51084a05d3a8386e,85656,88010
AAFVZC010000001.1,88587dadc947cc528dbb,796b51084a05d3a8386e,88196,89467
AAFVZC010000001.1,2d937f133e8fc7d8c5f1,796b51084a05d3a8386e,89718,90341
AAFVZC010000001.1,1de30bd402b57fe2cb54,796b51084a05d3a8386e,90588,91886
AAFVZC010000001.1,08488b58cc7ac0f17523,796b51084a05d3a8386e,92233,92547
AAFVZC010000001.1,ce9749a0f4ad0040529e,796b51084a05d3a8386e,92800,93432
AAFVZC010000001.1,ba51d019cce11aead92e,796b51084a05d3a8386e,93470,94951
AAFVZC010000001.1,7d1d97fc59b6c14e9790,796b51084a05d3a8386e,95404,96360
AAFVZC010000001.1,87d875e2e9d871f542f6,796b51084a05d3a8386e,96371,98362
AAFVZC010000001.1,8822777f0d84f84c608b,796b51084a05d3a8386e,98352,98966
AAFVZC010000001.1,252eaf0e5cdeccf2e85d,796b51084a05d3a8386e,98966,99295
AAFVZC010000001.1,f1b44a963ab3d9e2ef0e,796b51084a05d3a8386e,99307,100197
AAFVZC010000001.1,1a13259d7b0b86ec1e43,796b51084a05d3a8386e,100283,101773
AAFVZC010000001.1,b013e58e2a45ad2a7b07,796b51084a05d3a8386e,101785,102333
AAFVZC010000001.1,0f506f5c28d149642693,796b51084a05d3a8386e,102450,103295
AAFVZC010000001.1,a180d05362fcb9ae269b,796b51084a05d3a8386e,103832,105196
AAFVZC010000001.1,d2f34a1fdacdcee5f93a,796b51084a05d3a8386e,105243,105734
AAFVZC010000001.1,eb796fe8dde1fa7c7eab,796b51084a05d3a8386e,105860,106771
AAFVZC010000001.1,caa3c3ff6ff1ede8bbbc,796b51084a05d3a8386e,106734,107324
AAFVZC010000001.1,6e496d51c8558a32c25f,796b51084a05d3a8386e,107421,108230
AAFVZC010000001.1,529c8160adbf2ae8765c,796b51084a05d3a8386e,108240,109343
AAFVZC010000001.1,03570ff5e9a2358acc03,796b51084a05d3a8386e,109483,110202
AAFVZC010000001.1,44f677fb8f9a6f5c7c4e,796b51084a05d3a8386e,110400,111413
AAFVZC010000001.1,fd3aae655507176e6bfa,796b51084a05d3a8386e,111419,112528
AAFVZC010000001.1,50de2a8e39776e1846f3,796b51084a05d3a8386e,112531,113391
AAFVZC010000001.1,b160d88e4aa7c7abe262,796b51084a05d3a8386e,113394,114191
AAFVZC010000001.1,693d6902457d729f618a,796b51084a05d3a8386e,114235,115683
AAFVZC010000001.1,190631e30922f4a49c41,796b51084a05d3a8386e,115893,116135
AAFVZC010000001.1,7a78a949ad7883b9b98e,796b51084a05d3a8386e,116136,117035
AAFVZC010000001.1,1bf93732cf9efe63b268,796b51084a05d3a8386e,117059,118921
AAFVZC010000001.1,8110e642879adc6e60ae,796b51084a05d3a8386e,118978,119952
AAFVZC010000001.1,f67f55ff36f3673c949c,796b51084a05d3a8386e,120056,120571
AAFVZC010000001.1,a6948dd1fef6fa9bf9f2,796b51084a05d3a8386e,120549,121526
AAFVZC010000001.1,cd508360aab5f49152aa,796b51084a05d3a8386e,121605,122024
AAFVZC010000001.1,140e83ecdfa98fbba06c,796b51084a05d3a8386e,122045,122515
AAFVZC010000001.1,d6f2d5e71d1a88b0c8c0,796b51084a05d3a8386e,122604,123707
AAFVZC010000001.1,08b777d59499e975996e,796b51084a05d3a8386e,123711,124160
AAFVZC010000001.1,26d682bdcbb9afdadc2e,796b51084a05d3a8386e,124312,124851
AAFVZC010000001.1,4dd29e187251ee040e64,796b51084a05d3a8386e,125151,126014
AAFVZC010000001.1,7e8b99bf3efe4721c64e,796b51084a05d3a8386e,126098,126361
AAFVZC010000001.1,c1386974f26e9d426c71,796b51084a05d3a8386e,126643,126990
AAFVZC010000001.1,da3dfbdeb1656b79ba94,796b51084a05d3a8386e,127084,128055
AAFVZC010000001.1,9c86c5bb84be24b0ac7e,796b51084a05d3a8386e,128066,129880
AAFVZC010000001.1,ebf1402326cd2ff811af,796b51084a05d3a8386e,129941,130273
AAFVZC010000001.1,e6466a812e8184d6c500,796b51084a05d3a8386e,130296,131423
AAFVZC010000001.1,0e4cfefb85fe81fb0b06,796b51084a05d3a8386e,131620,132684
AAFVZC010000001.1,e3711dceb8f5570b70fd,796b51084a05d3a8386e,132778,133359
AAFVZC010000001.1,9c7ff72358042ac2c963,796b51084a05d3a8386e,133569,134171
AAFVZC010000001.1,16687c3d07805332e09b,796b51084a05d3a8386e,134243,136060
AAFVZC010000001.1,d41e4716feffc31846f4,796b51084a05d3a8386e,136222,137592
AAFVZC010000001.1,9e0d1e42a0ff5e11bb7a,796b51084a05d3a8386e,137667,138986
AAFVZC010000001.1,8b216362d15e642e57d6,796b51084a05d3a8386e,139395,140690
AAFVZC010000001.1,11c67eda65d04cc0e358,796b51084a05d3a8386e,140760,141449
AAFVZC010000001.1,23a9d169f50537620860,796b51084a05d3a8386e,141664,142866
AAFVZC010000001.1,2792c6dbfce270943006,796b51084a05d3a8386e,142863,146003
AAFVZC010000001.1,b4e499d35a298dba884c,796b51084a05d3a8386e,146176,147348
AAFVZC010000001.1,b3e05b98cb78e46d2d86,796b51084a05d3a8386e,147368,148276
AAFVZC010000001.1,a142c19ea720d555e110,796b51084a05d3a8386e,148402,149313
AAFVZC010000001.1,10d6cc08af14bb79edce,796b51084a05d3a8386e,149351,149671
AAFVZC010000001.1,89831c9a14d890b18f89,796b51084a05d3a8386e,149706,150383
AAFVZC010000001.1,32bef7216448ebb7fde8,796b51084a05d3a8386e,150634,150825
AAFVZC010000001.1,bae572a4f331e55ad5b9,796b51084a05d3a8386e,150852,151397
AAFVZC010000001.1,5e0957982e8cbba22f77,796b51084a05d3a8386e,151582,152037
AAFVZC010000001.1,5ffa82276868f9001d50,796b51084a05d3a8386e,152177,152986
AAFVZC010000001.1,73ec4c26988ace165ce9,796b51084a05d3a8386e,153001,154113
AAFVZC010000001.1,76bf6bac36e63a58383c,796b51084a05d3a8386e,154205,154525
AAFVZC010000001.1,70c9474fe5826f78cfc9,796b51084a05d3a8386e,154878,155138
AAFVZC010000001.1,d458b71d2d2f80f97f5e,796b51084a05d3a8386e,155435,156646
AAFVZC010000001.1,a9e8b763e95a4f27a2be,796b51084a05d3a8386e,156815,157498
AAFVZC010000001.1,1b90675d1e7f21ee7548,796b51084a05d3a8386e,157588,158700
AAFVZC010000001.1,991895120b8444a776d2,796b51084a05d3a8386e,158726,158941
AAFVZC010000001.1,f7bb50c63ae53ef72aa6,796b51084a05d3a8386e,159209,159517
AAFVZC010000001.1,3a5dd93507a0430dbd30,796b51084a05d3a8386e,159555,160649
AAFVZC010000001.1,59d5df8a2961d239191f,796b51084a05d3a8386e,160664,161884
AAFVZC010000001.1,65ebd92aee60fcf953b3,796b51084a05d3a8386e,162231,163388
AAFVZC010000001.1,bdfcf21f69012544c07f,796b51084a05d3a8386e,163433,164056
AAFVZC010000001.1,71eaa54ab19d5165ed2a,796b51084a05d3a8386e,164142,167114
AAFVZC010000001.1,e2c51897be14be29c006,796b51084a05d3a8386e,167627,168601
AAFVZC010000001.1,f9a421907ee63eb07e4d,796b51084a05d3a8386e,168704,170590
AAFVZC010000001.1,04fd7af9b00e36f1ea30,796b51084a05d3a8386e,170631,172082
AAFVZC010000001.1,dfd7c31ac4f11351f3e9,796b51084a05d3a8386e,172122,173291
AAFVZC010000001.1,c1943a54dd65c27237d1,796b51084a05d3a8386e,173402,174289
AAFVZC010000001.1,e033dd3b009ae93e03ff,796b51084a05d3a8386e,174555,176180
AAFVZC010000001.1,b95eff7bb93d42a7fbd3,796b51084a05d3a8386e,176316,176591
AAFVZC010000001.1,6fa05ebdd2c0c2f353d5,796b51084a05d3a8386e,176823,177455
AAFVZC010000001.1,8ba69e7a88c8cd0acda8,796b51084a05d3a8386e,177496,179586
AAFVZC010000001.1,8635b586d55b5ddc8838,796b51084a05d3a8386e,179750,180754
AAFVZC010000001.1,004db1fabd2ca33ca838,796b51084a05d3a8386e,180961,181092
AAFVZC010000001.1,2fe821d39709f86bbb88,796b51084a05d3a8386e,181092,182102
AAFVZC010000001.1,8bdd390e18b86ee5a82e,796b51084a05d3a8386e,182099,183502
AAFVZC010000001.1,02daeac4c94d16fa382d,796b51084a05d3a8386e,183619,183720
AAFVZC010000001.1,1dc733fd1c4bf10f9283,796b51084a05d3a8386e,183997,186969
AAFVZC010000001.1,5131291e4efda9704f04,796b51084a05d3a8386e,186979,188937
AAFVZC010000001.1,b7f64a2c1f5f736f96d6,796b51084a05d3a8386e,189126,190379
AAFVZC010000001.1,8e9e3e1f7ad290cc8c06,796b51084a05d3a8386e,190671,190865
AAFVZC010000001.1,87627e6b8658840d2398,796b51084a05d3a8386e,190943,191407
AAFVZC010000001.1,3dbc832b4fb3dc8b4bc8,796b51084a05d3a8386e,191419,193707
AAFVZC010000001.1,dd2f189bae1cd53420ba,796b51084a05d3a8386e,193984,195210
AAFVZC010000001.1,8a7228c8c3f4dd47b3c5,796b51084a05d3a8386e,195207,198374
AAFVZC010000001.1,47aacced2a4255e2bec9,796b51084a05d3a8386e,198391,199848
AAFVZC010000001.1,1dabe5e735a36ad70cd1,796b51084a05d3a8386e,199916,200275
AAFVZC010000001.1,d75a3dac1570c0566971,796b51084a05d3a8386e,200568,201095
AAFVZC010000001.1,741aa917a26fe62281d3,796b51084a05d3a8386e,201353,201877
AAFVZC010000002.1,b491016fff5487591aed,b1aba1d6a10e65853a23,330,1544
AAFVZC010000002.1,aef03e479402e2b055de,b1aba1d6a10e65853a23,1638,2237
AAFVZC010000002.1,ce0c9264d3dc0d88d5c5,b1aba1d6a10e65853a23,2343,4169
AAFVZC010000002.1,1b95eb2c085a062a8c0c,b1aba1d6a10e65853a23,4246,4905
AAFVZC010000002.1,29f98751a77bdfd2398a,b1aba1d6a10e65853a23,4916,5410
AAFVZC010000002.1,9340d855e0187456b2ca,b1aba1d6a10e65853a23,5493,5948
AAFVZC010000002.1,48b6e07276b8f67ea9ee,b1aba1d6a10e65853a23,6288,7490
AAFVZC010000002.1,e64e8bd89fa5774c0d09,b1aba1d6a10e65853a23,7567,9711
AAFVZC010000002.1,86f00304d38ad5227cf1,b1aba1d6a10e65853a23,9929,11449
AAFVZC010000002.1,fd6ebc582c025f25d078,b1aba1d6a10e65853a23,11498,12451
AAFVZC010000002.1,4bd10f416e636c774bd4,b1aba1d6a10e65853a23,12444,13274
AAFVZC010000002.1,f68ce6f3ab179c32b254,b1aba1d6a10e65853a23,13271,14662
AAFVZC010000002.1,8107401a091361f20964,b1aba1d6a10e65853a23,14683,14955
AAFVZC010000002.1,ba8c5b2a4fcc0197ae1f,b1aba1d6a10e65853a23,15036,15479
AAFVZC010000002.1,408b1bee235b09b3dae1,b1aba1d6a10e65853a23,15732,16751
AAFVZC010000002.1,5aa3bbf86230ba6a328a,b1aba1d6a10e65853a23,16757,17311
AAFVZC010000002.1,13a0728f2cc9aa0da4b4,b1aba1d6a10e65853a23,17368,17919
AAFVZC010000002.1,d75e90d2a56231691943,b1aba1d6a10e65853a23,17975,18619
AAFVZC010000002.1,57d2f478993f567e259f,b1aba1d6a10e65853a23,18762,19409
AAFVZC010000002.1,1065606334e1e24be81a,b1aba1d6a10e65853a23,19535,20428
AAFVZC010000002.1,fc275743989416a3196f,b1aba1d6a10e65853a23,20480,21253
AAFVZC010000002.1,b88ab8beadb8a226a88e,b1aba1d6a10e65853a23,21267,21974
AAFVZC010000002.1,02a03b84c00f37a918a1,b1aba1d6a10e65853a23,21971,22657
AAFVZC010000002.1,ecead1ccb7e964d103ed,b1aba1d6a10e65853a23,22840,23622
AAFVZC010000002.1,59c3a4e03ff7e4def77a,b1aba1d6a10e65853a23,23860,24642
AAFVZC010000002.1,14e18560425425b965bd,b1aba1d6a10e65853a23,24931,25500
AAFVZC010000002.1,1daf6c35de0cc9056ce4,b1aba1d6a10e65853a23,25527,26933
AAFVZC010000002.1,fa52e714e5bf643ec7fb,b1aba1d6a10e65853a23,26997,28100
AAFVZC010000002.1,e2e5970e42914d1157f3,b1aba1d6a10e65853a23,28102,29523
AAFVZC010000002.1,3d5074e70b3838cf5f10,b1aba1d6a10e65853a23,29614,31011
AAFVZC010000002.1,ac3c76d6a725eca99cf0,b1aba1d6a10e65853a23,31223,32650
AAFVZC010000002.1,378b33a3b27e692b39b8,b1aba1d6a10e65853a23,32686,34203
AAFVZC010000002.1,056a3032ad0bfe1d0530,b1aba1d6a10e65853a23,34241,34729
AAFVZC010000002.1,28a6b27bc3820cf4e2ee,b1aba1d6a10e65853a23,35040,35714
AAFVZC010000002.1,5fa8bdb1aa97302ef01d,b1aba1d6a10e65853a23,35704,36972
AAFVZC010000002.1,4a3b85a45b9be6383e18,b1aba1d6a10e65853a23,37040,37954
AAFVZC010000002.1,49c7881b456c7d965222,b1aba1d6a10e65853a23,38104,38763
AAFVZC010000002.1,be982f1a3ad327af3e24,b1aba1d6a10e65853a23,38812,39624
AAFVZC010000002.1,79e4127e188973985f83,b1aba1d6a10e65853a23,39624,40637
AAFVZC010000002.1,ce394a7807ec0c32855a,b1aba1d6a10e65853a23,40705,41841
AAFVZC010000002.1,a4bf3c127508714ab5ec,b1aba1d6a10e65853a23,41945,42946
AAFVZC010000002.1,41bd1ff9dd4a54d5e21a,b1aba1d6a10e65853a23,42943,44121
AAFVZC010000002.1,42c6d5f0d3fcbfd694ec,b1aba1d6a10e65853a23,44301,44675
AAFVZC010000002.1,add4699e237d4724c040,b1aba1d6a10e65853a23,44848,45096
AAFVZC010000002.1,3e4e14aedfee79b6fc30,b1aba1d6a10e65853a23,45265,45633
AAFVZC010000002.1,c6cd36b50af3df113af0,b1aba1d6a10e65853a23,45633,46151
AAFVZC010000002.1,1d5ee4919b851c25fb78,b1aba1d6a10e65853a23,46218,46874
AAFVZC010000002.1,e73a1f468a3889979713,b1aba1d6a10e65853a23,46972,48186
AAFVZC010000002.1,f02d975ef82bf7ceba8e,b1aba1d6a10e65853a23,48346,50346
AAFVZC010000002.1,54d77f72526b3e939182,b1aba1d6a10e65853a23,50398,50673
AAFVZC010000002.1,1ef908949434f8a5a637,b1aba1d6a10e65853a23,50706,51254
AAFVZC010000002.1,70342c7bec2d3f0bb775,b1aba1d6a10e65853a23,51254,52063
AAFVZC010000002.1,47ab65cea8ab2e9ff3d8,b1aba1d6a10e65853a23,52063,52887
AAFVZC010000002.1,0c7a7dc327703c934f1d,b1aba1d6a10e65853a23,52891,53976
AAFVZC010000002.1,caa03166e58d921e3dfe,b1aba1d6a10e65853a23,54012,54944
AAFVZC010000002.1,450d4586643117ea21cf,b1aba1d6a10e65853a23,55110,55661
AAFVZC010000002.1,558856378cadf823af3d,b1aba1d6a10e65853a23,55761,56246
AAFVZC010000002.1,c9c3a029368c5c3d7da9,b1aba1d6a10e65853a23,56455,58602
AAFVZC010000002.1,64aee7056ab68b16b601,b1aba1d6a10e65853a23,58602,59912
AAFVZC010000002.1,fab26be46f58901d0605,b1aba1d6a10e65853a23,60091,60375
AAFVZC010000002.1,06dca696c654d468004d,b1aba1d6a10e65853a23,60747,62054
AAFVZC010000002.1,a969d6dd08f7e80a9374,b1aba1d6a10e65853a23,62115,62870
AAFVZC010000002.1,32c8f4b5d5eb9ac755a7,b1aba1d6a10e65853a23,63159,64100
AAFVZC010000002.1,d08659cbfec987245afd,b1aba1d6a10e65853a23,64407,65345
AAFVZC010000002.1,6e882d7e9b150e472388,b1aba1d6a10e65853a23,65385,65480
AAFVZC010000002.1,5e1cd5489d18bc4baac2,b1aba1d6a10e65853a23,65613,66863
AAFVZC010000002.1,f94ca7603b8d4d0b89eb,b1aba1d6a10e65853a23,66850,68856
AAFVZC010000002.1,30876bad9f9e848cf604,b1aba1d6a10e65853a23,68853,70127
AAFVZC010000002.1,e59edaff2ea07bee52a0,b1aba1d6a10e65853a23,70482,71873
AAFVZC010000002.1,829140771f87f51064b5,b1aba1d6a10e65853a23,72149,72391
AAFVZC010000002.1,ce90d3550d29b997221c,b1aba1d6a10e65853a23,72552,72665
AAFVZC010000002.1,de9cac078a36300ade06,b1aba1d6a10e65853a23,72913,73833
AAFVZC010000002.1,8308c18c6db42553d460,b1aba1d6a10e65853a23,74357,75595
AAFVZC010000002.1,dc8792fc4a25db283223,b1aba1d6a10e65853a23,76316,77281
AAFVZC010000002.1,4217e861bbe3dcda9600,b1aba1d6a10e65853a23,77485,78720
AAFVZC010000002.1,7cb133d74ed73dbad38f,b1aba1d6a10e65853a23,78740,80392
AAFVZC010000002.1,3ccecbdbc6ed763454cc,b1aba1d6a10e65853a23,80572,81570
AAFVZC010000002.1,98b0fcb7fe6366ee4463,b1aba1d6a10e65853a23,81684,82010
AAFVZC010000002.1,666cbd460c6577122050,b1aba1d6a10e65853a23,82071,83312
AAFVZC010000002.1,1db3d2eb558acd7e54fb,b1aba1d6a10e65853a23,83655,84857
AAFVZC010000002.1,886fd1b44e18780354c8,b1aba1d6a10e65853a23,84910,87099
AAFVZC010000002.1,9fe8f6006b63d50f07bd,b1aba1d6a10e65853a23,87704,88066
AAFVZC010000002.1,7f5114d3eb5ef8bebec6,b1aba1d6a10e65853a23,88089,88460
AAFVZC010000002.1,c8c7188576dc52eecbdf,b1aba1d6a10e65853a23,88514,89929
AAFVZC010000002.1,aab0ba892f96b5ae62c0,b1aba1d6a10e65853a23,90672,90855
AAFVZC010000002.1,272427e2a6b3fde40fbe,b1aba1d6a10e65853a23,90847,91731
AAFVZC010000002.1,c4f11973c31278e6b63f,b1aba1d6a10e65853a23,91783,91941
AAFVZC010000002.1,97e0ce62af29e21db9ec,b1aba1d6a10e65853a23,92000,93256
AAFVZC010000002.1,4d693008ee98e313772b,b1aba1d6a10e65853a23,93311,94144
AAFVZC010000002.1,157e1afbafb8e6c8b142,b1aba1d6a10e65853a23,94400,95161
AAFVZC010000002.1,1b1dc4945521830f7e4b,b1aba1d6a10e65853a23,95223,96149
AAFVZC010000002.1,956530e2864bb8b74572,b1aba1d6a10e65853a23,96239,97237
AAFVZC010000002.1,f2dc439fcf10497c8403,b1aba1d6a10e65853a23,97234,97452
AAFVZC010000002.1,8af59672529bec5df9b7,b1aba1d6a10e65853a23,97454,99469
AAFVZC010000002.1,82ac910d141b6fbed852,b1aba1d6a10e65853a23,99541,100527
AAFVZC010000002.1,60d3556166d36c93e02e,b1aba1d6a10e65853a23,100759,101520
AAFVZC010000002.1,ffe440b8389f820e9fcc,b1aba1d6a10e65853a23,101831,102802
AAFVZC010000002.1,bafe3bf824f006dfab3d,b1aba1d6a10e65853a23,103186,103443
AAFVZC010000002.1,6455c834331518b7caac,b1aba1d6a10e65853a23,103492,105219
AAFVZC010000002.1,5e06ea32c25210e2a489,b1aba1d6a10e65853a23,105260,105769
AAFVZC010000002.1,8089a1143455576d7ccf,b1aba1d6a10e65853a23,105919,106158
AAFVZC010000002.1,6eea5623607f9fa68352,b1aba1d6a10e65853a23,106155,107021
AAFVZC010000002.1,ccae1fd34421375821e7,b1aba1d6a10e65853a23,107104,108396
AAFVZC010000002.1,99547d21db77a0e15e03,b1aba1d6a10e65853a23,108411,109130
AAFVZC010000002.1,ac264957f5f2cc338660,b1aba1d6a10e65853a23,109207,109572
AAFVZC010000002.1,dbf1b3d56d211eaa7f53,b1aba1d6a10e65853a23,109672,110280
AAFVZC010000002.1,0de276716625a2daca3b,b1aba1d6a10e65853a23,110532,111443
AAFVZC010000002.1,875f89d8afc519e2b02c,b1aba1d6a10e65853a23,111564,112658
AAFVZC010000002.1,44f60f08e1b84c581b6c,b1aba1d6a10e65853a23,112648,113523
AAFVZC010000002.1,3421bf17d31484682bd2,b1aba1d6a10e65853a23,113523,114356
AAFVZC010000002.1,5f9c4b1b2e221f96d025,b1aba1d6a10e65853a23,114356,115372
AAFVZC010000002.1,18838bca2f0cdcc58ef8,b1aba1d6a10e65853a23,115530,116321
AAFVZC010000002.1,85bb6e8c094d6cc368c6,b1aba1d6a10e65853a23,116558,117457
AAFVZC010000002.1,6bea80aac10986dcd5ce,b1aba1d6a10e65853a23,117552,118127
AAFVZC010000002.1,6e6455ee9e3e0018bf9d,b1aba1d6a10e65853a23,118189,118638
