recid,hash,chash,start,end
MK227779.1,9579ea098660a683ca24,c1cf79e82d174d489075,49708,49920
MK227779.1,43af92ad78df73515157,c1cf79e82d174d489075,50298,51170
MK227779.1,a7d439ed5955a716ad60,c1cf79e82d174d489075,50610,50754
MK227779.1,ca3d6547b28a598979ff,c1cf79e82d174d489075,51341,51751
MK227779.1,29c40306deafba8e29f8,c1cf79e82d174d489075,51805,52338
MK227779.1,305286ecb7c968259d06,c1cf79e82d174d489075,51853,52066
MK227779.1,a737502a90019d77196a,c1cf79e82d174d489075,52463,52879
MK227779.1,233aa5214fe8e4194a40,c1cf79e82d174d489075,52882,53220
MK227779.1,c2dae10632c2f8d3f5ad,c1cf79e82d174d489075,53241,54641
MK227779.1,979195df547b67a64f51,c1cf79e82d174d489075,54802,56487
MK227779.1,cb053e730b5f20a9a985,c1cf79e82d174d489075,56744,57811
MK227779.1,10556b5639fb7b2fdcb5,c1cf79e82d174d489075,58147,59715
MK227779.1,0e800b6f1b5864c7b1e5,c1cf79e82d174d489075,59842,59917
MK227779.1,3dee0d3bc23c410a519b,c1cf79e82d174d489075,60198,61493
MK227779.1,a4a0d5e9873c4d247f89,c1cf79e82d174d489075,61687,62091
MK227779.1,8eaa046def587af0f706,c1cf79e82d174d489075,62132,63628
MK227779.1,bb8ff9b4f6d6b46448c9,c1cf79e82d174d489075,63991,64545
MK227779.1,e2f3ccc68e0724be646f,c1cf79e82d174d489075,64977,66017
MK227779.1,98896d6a3a0bcef98d97,c1cf79e82d174d489075,66197,69238
MK227779.1,2694adef6b056491d5ad,c1cf79e82d174d489075,69422,69512
MK227779.1,149b9be3c7e314c3b135,c1cf79e82d174d489075,69865,73257
MK227779.1,3fed38af1b0c7d701b24,c1cf79e82d174d489075,73321,73803
MK227779.1,c06bce2dde9efb7a5501,c1cf79e82d174d489075,73920,74414
MK227779.1,bc329bef38815350eeff,c1cf79e82d174d489075,74533,74796
MK227779.1,79201159a82909a1d4ac,c1cf79e82d174d489075,75436,76599
MK227779.1,1d1d12ce036b4de57408,c1cf79e82d174d489075,76832,77098
MK227779.1,ce39ec0159c73e09d7c7,c1cf79e82d174d489075,77116,77490
MK227779.1,a98448ab61668fbd3d85,c1cf79e82d174d489075,77531,77764
MK227779.1,80baa15fd3b05dcedfcc,c1cf79e82d174d489075,78049,78531
MK227779.1,1519b8335f4c59af0b57,c1cf79e82d174d489075,78949,79923
MK227779.1,af90d03ee2e97fc77476,c1cf79e82d174d489075,80140,81228
MK227779.1,a8ff87aba18565045a1a,c1cf79e82d174d489075,81285,81539
MK227779.1,3f7e90b8e27f1cc1e80b,c1cf79e82d174d489075,81603,81824
MK227779.1,d2969d3fa67611a719a5,c1cf79e82d174d489075,81817,82167
MK227779.1,42fcc74ae23a8e39c8c0,c1cf79e82d174d489075,82586,83260
MK227779.1,c95c7e533e0e78871e6a,c1cf79e82d174d489075,83369,85093
MK227779.1,90a37fa363f65cbd0baf,c1cf79e82d174d489075,85531,86646
MK227779.1,b766987a8f2d36efd751,c1cf79e82d174d489075,86702,86980
MK227779.1,ecd4c1c034e9baf3c4ff,c1cf79e82d174d489075,87049,87582
MK227779.1,c89684fac41ed2424504,c1cf79e82d174d489075,87880,88185
MK227779.1,07a036b04128a33f01c3,c1cf79e82d174d489075,88472,89116
MK227779.1,7822aba56324a9ad9502,c1cf79e82d174d489075,89521,90258
MK227779.1,bb202c387d8b1f3c0336,c1cf79e82d174d489075,90333,90920
MK227779.1,2f61041f3b66953266da,c1cf79e82d174d489075,91906,93705
MK227779.1,da97c9fbb4a1a398052a,c1cf79e82d174d489075,93840,94190
MK227779.1,08405ac96864f4233583,c1cf79e82d174d489075,94258,95373
MK227779.1,0bcfc10189e474938ebb,c1cf79e82d174d489075,95466,96857
MK227779.1,07adf607e0a7f7403a29,c1cf79e82d174d489075,96981,98168
MK227779.1,8b47093cb5af5af3b4a7,c1cf79e82d174d489075,98823,98990
MK227779.1,955d66a25987154346d0,c1cf79e82d174d489075,99103,99570
MK227779.1,d9c0e1642b312c590613,c1cf79e82d174d489075,99664,100755
MK227779.1,2bd202a623a538330eb9,c1cf79e82d174d489075,101534,102205
MK227779.1,8dd23030eea851c50b58,c1cf79e82d174d489075,102289,102714
