Hmm	ORF	tlen	qlen	Eval	score	start	end	Acc	Pos	Cov_seq	Cov_hmm	strand
Cas12b1_0_CAS-V-B	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	1125	0.0048	10.8	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.5	0.03911111111111111	-1
Cas12b2_0_CAS-V-B	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	747	7.3e-05	17.4	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.5795454545454546	0.06961178045515395	-1
Cas12b2_1_CAS-V-B	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	769	0.0042	11.4	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.3409090909090909	0.03901170351105332	-1
Cas12c_0_CAS-V-C	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	1272	2.2e-09	31.6	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.5340909090909091	0.03852201257861635	-1
Cas12c_0_VC	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	1256	2.5e-06	21.3	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.5681818181818182	0.041401273885350316	-1
Cas12c_1_CAS-V-C	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	1268	3.6e-06	20.9	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.5568181818181818	0.04337539432176656	-1
Cas12d_0_CAS-V-D	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	1163	0.0089	9.9	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.5340909090909091	0.04213241616509028	-1
Cas12e_0_CAS-V-E	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	855	5.3e-08	27.5	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.7954545454545454	0.08070175438596491	-1
Cas12e_1_CAS-V-E	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	986	8.5e-07	23.2	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.4090909090909091	0.036511156186612576	-1
Cas12f1_0_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	512	2.9e-07	25.7	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.7045454545454546	0.1328125	-1
Cas12f1_1_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	557	3.3e-13	45.1	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.7954545454545454	0.13644524236983843	-1
Cas12f1_2_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	429	4.5000000000000003e-23	78.0	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.6818181818181818	0.13986013986013987	-1
Cas12f2_0_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	517	1.3e-08	30.0	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.7386363636363636	0.12379110251450677	-1
Cas12f2_1_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	422	1.3e-18	63.3	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.7840909090909091	0.16350710900473933	-1
Cas12f2_2_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	493	7.9e-15	50.5	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.75	0.1359026369168357	-1
Cas12f3_0_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	496	1.6e-13	46.5	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.7272727272727273	0.10483870967741936	-1
Cas12f4_0_CAS-V-F	260273e052f76dffd2|26245f093c25328f62|26245f093c25328f62|5380411|NZ_WOFH01000007.1:351908-377624(FWD)_1	399	577	0.0021	12.6	1	1197	260273e052f76dffd2|26245f093c25328f62|26245f093c25328f62|5380411|NZ_WOFH01000007.1:351908-377624(FWD)	1	0.09774436090225563	0.06932409012131716	-1
Cas12f4_0_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	577	1.6e-12	42.7	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.7386363636363636	0.11438474870017332	-1
Cas12f7_0_CAS-V-F	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	566	2.6e-09	32.4	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.5795454545454546	0.09010600706713781	-1
Cas12g_0_CAS-V-G	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	771	4e-05	18.0	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.6363636363636364	0.08171206225680934	-1
Cas12j_0_V-J	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	758	1.7e-15	52.0	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.6818181818181818	0.079155672823219	-1
Cas3d_1_CAS-I-D	260273e052f76dffd2|19fc24001855daee2c|dfdbcd26e2fb7718bc|1758001|NZ_POUD01000157.1:0-21399(REV)_3	703	627	0.0023	12.3	814	2922	260273e052f76dffd2|19fc24001855daee2c|dfdbcd26e2fb7718bc|1758001|NZ_POUD01000157.1:0-21399(REV)	3	0.09388335704125178	0.10366826156299841	-1
Cas3d_1_CAS-I-D	260273e052f76dffd2|1cb376f887be0628a5|1cb376f887be0628a5|569031|NZ_KI866522.1:1863020-1888673(FWD)_10	704	627	0.0039	11.6	9080	11191	260273e052f76dffd2|1cb376f887be0628a5|1cb376f887be0628a5|569031|NZ_KI866522.1:1863020-1888673(FWD)	10	0.09090909090909091	0.10047846889952153	-1
Cas3d_1_CAS-I-D	260273e052f76dffd2|a54e62cf53411aa8a3|a54e62cf53411aa8a3|5410381|NZ_WING01000001.1:6721735-6747529(REV)_10	666	627	0.0043	11.4	7853	9850	260273e052f76dffd2|a54e62cf53411aa8a3|a54e62cf53411aa8a3|5410381|NZ_WING01000001.1:6721735-6747529(REV)	10	0.10510510510510511	0.11164274322169059	-1
Cas3d_1_CAS-I-D	260273e052f76dffd2|b5f3456cee578cfe60|551af865a2b3c6a6a6|106208|NC_013595.1:3233871-3259524(REV)_6	712	627	0.0029	12.0	5412	7547	260273e052f76dffd2|b5f3456cee578cfe60|551af865a2b3c6a6a6|106208|NC_013595.1:3233871-3259524(REV)	6	0.09129213483146068	0.10207336523125997	-1
Cas3d_1_CAS-I-D	260273e052f76dffd2|b5f3456cee578cfe60|b5f3456cee578cfe60|1107221|NZ_NGFP01000047.1:28482-42557(FWD)_6	712	627	0.0029	11.9	5453	7588	260273e052f76dffd2|b5f3456cee578cfe60|b5f3456cee578cfe60|1107221|NZ_NGFP01000047.1:28482-42557(FWD)	6	0.09129213483146068	0.10207336523125997	-1
Cas3d_1_CAS-I-D	260273e052f76dffd2|f636ea9e59a5fdb6d6|4877fb5a44ffddec8c|1907541|NZ_QFZU02000153.1:0-13654(REV)_10	704	627	0.0019	12.6	9080	11191	260273e052f76dffd2|f636ea9e59a5fdb6d6|4877fb5a44ffddec8c|1907541|NZ_QFZU02000153.1:0-13654(REV)	10	0.09801136363636363	0.10845295055821372	-1
Cas3d_1_CAS-I-D	260273e052f76dffd2|f636ea9e59a5fdb6d6|f636ea9e59a5fdb6d6|4744521|NZ_VYTZ01000003.1:496067-521720(REV)_10	704	627	0.0031	11.9	9032	11143	260273e052f76dffd2|f636ea9e59a5fdb6d6|f636ea9e59a5fdb6d6|4744521|NZ_VYTZ01000003.1:496067-521720(REV)	10	0.09232954545454546	0.10207336523125997	-1
CasR_0_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|97f633ace41870bb90|97f633ace41870bb90|7343141|NZ_JACCBT010000001.1:3283801-3309547(REV)_3	117	198	0.013	11.2	894	1244	260273e052f76dffd2|97f633ace41870bb90|97f633ace41870bb90|7343141|NZ_JACCBT010000001.1:3283801-3309547(REV)	3	0.4700854700854701	0.2777777777777778	-1
CasR_0_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|97f633ace41870bb90|df658566ef0d31d1ba|1154621|NZ_FZNP01000005.1:75214-100921(FWD)_3	147	198	0.0006	15.5	1560	2000	260273e052f76dffd2|97f633ace41870bb90|df658566ef0d31d1ba|1154621|NZ_FZNP01000005.1:75214-100921(FWD)	3	0.3945578231292517	0.29292929292929293	-1
CasR_0_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|9dcdfec9ed9977af7c|9dcdfec9ed9977af7c|4837061|NZ_WBMT01000021.1:93986-119750(FWD)_4	245	198	0.00056	15.6	2119	2853	260273e052f76dffd2|9dcdfec9ed9977af7c|9dcdfec9ed9977af7c|4837061|NZ_WBMT01000021.1:93986-119750(FWD)	4	0.20408163265306123	0.25757575757575757	-1
CasR_0_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|db5a74a3119b8981de|db5a74a3119b8981de|4539521|NZ_BDDE01000010.1:441251-467021(FWD)_2	117	198	0.0075	12.0	588	938	260273e052f76dffd2|db5a74a3119b8981de|db5a74a3119b8981de|4539521|NZ_BDDE01000010.1:441251-467021(FWD)	2	0.47863247863247865	0.2828282828282828	-1
CasR_1_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|97f633ace41870bb90|df658566ef0d31d1ba|1154621|NZ_FZNP01000005.1:75214-100921(FWD)_3	147	218	0.0037	12.5	1560	2000	260273e052f76dffd2|97f633ace41870bb90|df658566ef0d31d1ba|1154621|NZ_FZNP01000005.1:75214-100921(FWD)	3	0.36054421768707484	0.24311926605504589	-1
CasR_1_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|9dcdfec9ed9977af7c|9dcdfec9ed9977af7c|4837061|NZ_WBMT01000021.1:93986-119750(FWD)_4	245	218	0.0013	14.0	2119	2853	260273e052f76dffd2|9dcdfec9ed9977af7c|9dcdfec9ed9977af7c|4837061|NZ_WBMT01000021.1:93986-119750(FWD)	4	0.20408163265306123	0.23394495412844038	-1
CasR_1_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|b5f3456cee578cfe60|551af865a2b3c6a6a6|106208|NC_013595.1:3233871-3259524(REV)_15	320	218	0.0071	11.6	21059	22018	260273e052f76dffd2|b5f3456cee578cfe60|551af865a2b3c6a6a6|106208|NC_013595.1:3233871-3259524(REV)	15	0.15	0.22018348623853212	-1
CasR_1_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|db5a74a3119b8981de|db5a74a3119b8981de|4539521|NZ_BDDE01000010.1:441251-467021(FWD)_2	117	218	0.015	10.6	588	938	260273e052f76dffd2|db5a74a3119b8981de|db5a74a3119b8981de|4539521|NZ_BDDE01000010.1:441251-467021(FWD)	2	0.452991452991453	0.24311926605504589	-1
Cmr5gr11_6_CAS-III-B	260273e052f76dffd2|9a23aa06aea4c1f98b|9a23aa06aea4c1f98b|636698|NZ_KB894098.1:174004-199642(FWD)_15	410	145	0.0018	14.2	13135	14364	260273e052f76dffd2|9a23aa06aea4c1f98b|9a23aa06aea4c1f98b|636698|NZ_KB894098.1:174004-199642(FWD)	15	0.0951219512195122	0.2620689655172414	-1
Csa3_1_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|97f633ace41870bb90|97f633ace41870bb90|7343141|NZ_JACCBT010000001.1:3283801-3309547(REV)_3	117	118	4.5e-15	52.1	894	1244	260273e052f76dffd2|97f633ace41870bb90|97f633ace41870bb90|7343141|NZ_JACCBT010000001.1:3283801-3309547(REV)	3	0.6324786324786325	0.6694915254237288	-1
Csa3_1_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|97f633ace41870bb90|df658566ef0d31d1ba|1154621|NZ_FZNP01000005.1:75214-100921(FWD)_3	147	118	2.4e-17	59.4	1560	2000	260273e052f76dffd2|97f633ace41870bb90|df658566ef0d31d1ba|1154621|NZ_FZNP01000005.1:75214-100921(FWD)	3	0.5102040816326531	0.6779661016949152	-1
Csa3_1_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|c565f84261023ed56c|c565f84261023ed56c|5346811|NZ_BLAE01000085.1:18974-44639(REV)_2	146	118	0.00093	15.7	1674	2111	260273e052f76dffd2|c565f84261023ed56c|c565f84261023ed56c|5346811|NZ_BLAE01000085.1:18974-44639(REV)	2	0.4383561643835616	0.4830508474576271	-1
Csa3_1_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|db5a74a3119b8981de|db5a74a3119b8981de|4539521|NZ_BDDE01000010.1:441251-467021(FWD)_2	117	118	1.6e-15	53.6	588	938	260273e052f76dffd2|db5a74a3119b8981de|db5a74a3119b8981de|4539521|NZ_BDDE01000010.1:441251-467021(FWD)	2	0.6581196581196581	0.7542372881355932	-1
Csa5_0_IA	260273e052f76dffd2|26245f093c25328f62|26245f093c25328f62|5380411|NZ_WOFH01000007.1:351908-377624(FWD)_10	338	107	0.0062	12.9	11422	12435	260273e052f76dffd2|26245f093c25328f62|26245f093c25328f62|5380411|NZ_WOFH01000007.1:351908-377624(FWD)	10	0.23964497041420119	0.6822429906542056	1
Csf4_1_IVA1	260273e052f76dffd2|3770ca8d91e3a36d0c|3770ca8d91e3a36d0c|2345561|NZ_SMKY01000066.1:1855-27535(REV)_11	706	802	0.0014	12.9	7920	10037	260273e052f76dffd2|3770ca8d91e3a36d0c|3770ca8d91e3a36d0c|2345561|NZ_SMKY01000066.1:1855-27535(REV)	11	0.14589235127478753	0.13341645885286782	-1
Csf4_1_IVA1	260273e052f76dffd2|a54e62cf53411aa8a3|a54e62cf53411aa8a3|5410381|NZ_WING01000001.1:6721735-6747529(REV)_10	666	802	0.0016	12.7	7853	9850	260273e052f76dffd2|a54e62cf53411aa8a3|a54e62cf53411aa8a3|5410381|NZ_WING01000001.1:6721735-6747529(REV)	10	0.14864864864864866	0.12718204488778054	-1
TnpB_0_Competitive	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	400	3.8e-09	32.0	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.8181818181818182	0.185	-1
TnpB_1_Competitive	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)_18	88	409	1.9e-14	49.3	15738	16001	260273e052f76dffd2|77a6cabb9daaccf341|77a6cabb9daaccf341|1816801|NZ_QNFZ01000163.1:0-16753(REV)	18	0.8977272727272727	0.19070904645476772	-1
WYL_0_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|b5f3456cee578cfe60|551af865a2b3c6a6a6|106208|NC_013595.1:3233871-3259524(REV)_15	320	313	2.6e-51	171.1	21059	22018	260273e052f76dffd2|b5f3456cee578cfe60|551af865a2b3c6a6a6|106208|NC_013595.1:3233871-3259524(REV)	15	0.971875	0.9712460063897763	-1
WYL_3_CAS-I-II-III-IV-V-VI	260273e052f76dffd2|b5f3456cee578cfe60|551af865a2b3c6a6a6|106208|NC_013595.1:3233871-3259524(REV)_15	320	172	9.9e-31	103.2	21059	22018	260273e052f76dffd2|b5f3456cee578cfe60|551af865a2b3c6a6a6|106208|NC_013595.1:3233871-3259524(REV)	15	0.5375	0.9825581395348837	-1
