recid,phash,chash,start,end,orient
CAIFEK010000001.1,b9abd869b8cdb732a48f,1a4a84623ca4dd98d340,102692,103474,-
CAIFEK010000001.1,2b8dc90bc0838df4f6c4,1a4a84623ca4dd98d340,103976,104284,+
CAIFEK010000001.1,37ff65b1ca1091e33c8c,1a4a84623ca4dd98d340,104363,106873,+
CAIFEK010000001.1,cd6ac477ef13b8a9d498,1a4a84623ca4dd98d340,106809,107564,-
CAIFEK010000001.1,0a1bb83ac89f01d9861d,1a4a84623ca4dd98d340,107828,108826,-
CAIFEK010000001.1,c16f963e2b1abe91d351,1a4a84623ca4dd98d340,109299,110774,+
CAIFEK010000001.1,61f13668b1a6ecb10bcd,1a4a84623ca4dd98d340,110790,111692,+
CAIFEK010000001.1,b9138f2f3093b8540ac6,1a4a84623ca4dd98d340,112144,113661,+
CAIFEK010000001.1,51b35b2a4d804b7cdefd,1a4a84623ca4dd98d340,113658,114251,+
CAIFEK010000001.1,0663d9d6d1e2385c2640,1a4a84623ca4dd98d340,114319,115341,+
CAIFEK010000001.1,11de21d30b483b1cc838,1a4a84623ca4dd98d340,115341,116162,+
CAIFEK010000001.1,f01e8a77e8b17454e713,1a4a84623ca4dd98d340,116162,116881,+
CAIFEK010000001.1,7db8d28be7f003f5020d,1a4a84623ca4dd98d340,116820,118019,+
CAIFEK010000001.1,0d291d680688c308c584,1a4a84623ca4dd98d340,118012,118806,+
CAIFEK010000001.1,bbeb5dd722c1c91dd2ed,1a4a84623ca4dd98d340,118961,119287,+
CAIFEK010000001.1,52fcd258ba7dd9441a6f,1a4a84623ca4dd98d340,119945,121003,+
CAIFEK010000001.1,4088462545d23b8bb7bd,1a4a84623ca4dd98d340,121012,121521,+
CAIFEK010000001.1,452d24c7abd88066c495,1a4a84623ca4dd98d340,121717,122010,+
CAIFEK010000001.1,2a926d1f256645befb70,1a4a84623ca4dd98d340,122440,123975,+
CAIFEK010000001.1,01ccbdda9dba73e62a53,1a4a84623ca4dd98d340,124036,125298,+
CAIFEK010000001.1,5064eb301de0c3dae417,1a4a84623ca4dd98d340,125326,125835,+
CAIFEK010000001.1,fe7609a75d3c350fbd96,1a4a84623ca4dd98d340,125838,126953,+
CAIFEK010000001.1,e5803c64f871e4bb8d9c,1a4a84623ca4dd98d340,127124,128821,-
CAIFEK010000001.1,a7957bc3e44792367a97,1a4a84623ca4dd98d340,128993,129922,+
CAIFEK010000001.1,56833899b3fb5540e32b,1a4a84623ca4dd98d340,131141,131773,+
CAIFEK010000001.1,0a271cfdfde80829d70a,1a4a84623ca4dd98d340,131793,132974,+
CAIFEK010000001.1,24abdb90522ad74e8890,1a4a84623ca4dd98d340,133125,133313,-
CAIFEK010000001.1,701f0ff6a18e9bcdf319,1a4a84623ca4dd98d340,134113,134904,+
CAIFEK010000001.1,d60dda345f12245b268b,1a4a84623ca4dd98d340,135039,135986,+
CAIFEK010000001.1,b453c32ae2bd5680d264,1a4a84623ca4dd98d340,137002,137574,-
CAIFEK010000001.1,b9560eeb565925ca2c25,1a4a84623ca4dd98d340,137707,138357,-
CAIFEK010000001.1,fb9eba7feed3b815eeee,1a4a84623ca4dd98d340,138367,139404,-
CAIFEK010000001.1,02e4327f2c6ebe612f4f,1a4a84623ca4dd98d340,139527,140219,+
CAIFEK010000001.1,ad71f690f97230ce3c0f,1a4a84623ca4dd98d340,140874,142133,+
CAIFEK010000001.1,144a2b910fd9744428c2,1a4a84623ca4dd98d340,142134,145343,+
CAIFEK010000001.1,be389642076c017bc61b,1a4a84623ca4dd98d340,145832,146626,+
CAIFEK010000001.1,0fc2edbe41475b63c3c8,1a4a84623ca4dd98d340,146610,146870,+
CAIFEK010000001.1,bda8a435558f7ee907ff,1a4a84623ca4dd98d340,146984,147379,+
CAIFEK010000001.1,b4bbb7d3307a64174d3d,1a4a84623ca4dd98d340,147376,149169,+
CAIFEK010000001.1,8ab8dd2d8cc484e35628,1a4a84623ca4dd98d340,149166,150377,+
CAIFEK010000001.1,c04f1dec49fe7a984460,1a4a84623ca4dd98d340,150569,150700,-
CAIFEK010000001.1,965a81a3e334be970e32,1a4a84623ca4dd98d340,151615,152709,+
CAIFEK010000001.1,9dd3259fa7fad3e01192,1a4a84623ca4dd98d340,152709,152972,+
CAIFEK010000001.1,12db050304957e713efe,1a4a84623ca4dd98d340,152983,153282,+
CAIFEK010000001.1,200a3150f361583da945,1a4a84623ca4dd98d340,153295,153606,+
CAIFEK010000001.1,c9667317f9c27aee0d2c,1a4a84623ca4dd98d340,153618,155153,+
CAIFEK010000001.1,19d6721ed081ab183850,1a4a84623ca4dd98d340,155156,157699,+
CAIFEK010000001.1,1555ee65f587aca80bc4,1a4a84623ca4dd98d340,157769,158713,+
CAIFEK010000001.1,98f01b9210ce773eecd8,1a4a84623ca4dd98d340,158774,159397,+
CAIFEK010000001.1,b22b7f78abfa2f1890ef,1a4a84623ca4dd98d340,159400,160248,+
CAIFEK010000001.1,e77d1a27478859bf0820,1a4a84623ca4dd98d340,160241,160546,+
CAIFEK010000001.1,f1f7ed733097c73618f9,1a4a84623ca4dd98d340,160533,160802,+
CAIFEK010000001.1,24bef237b660696c509b,1a4a84623ca4dd98d340,160818,161753,+
CAIFEK010000001.1,f6011b1ea977f2cc1a58,1a4a84623ca4dd98d340,161804,162088,+
CAIFEK010000001.1,4c1f02ea3e0b8075e4ed,1a4a84623ca4dd98d340,162152,162439,+
CAIFEK010000001.1,b1d41e71f653ad1ad8c8,1a4a84623ca4dd98d340,162444,163085,+
CAIFEK010000001.1,3eb499b9cd3642b67e04,1a4a84623ca4dd98d340,163127,164794,+
CAIFEK010000001.1,bcea8e220bafa9e8ec0f,1a4a84623ca4dd98d340,164840,165118,+
CAIFEK010000001.1,81283d2a655e3ead9152,1a4a84623ca4dd98d340,165123,165914,+
CAIFEK010000001.1,e2f8b1a3d693e3cd2c75,1a4a84623ca4dd98d340,165977,166909,+
CAIFEK010000001.1,a3430b95633d22e6ba34,1a4a84623ca4dd98d340,166909,167610,+
CAIFEK010000001.1,1ea30cb923f520362325,1a4a84623ca4dd98d340,167607,168464,+
CAIFEK010000001.1,5b5d50d5ad331aa2ffc5,1a4a84623ca4dd98d340,168468,169559,+
CAIFEK010000001.1,1d5fad4ccef706b79c8b,1a4a84623ca4dd98d340,169776,170138,+
CAIFEK010000001.1,4b48eeb270a685bb93c6,1a4a84623ca4dd98d340,170148,170579,+
CAIFEK010000001.1,0d680c1e7e0e7b529696,1a4a84623ca4dd98d340,170593,171114,+
CAIFEK010000001.1,fd317a9a0c019746a44a,1a4a84623ca4dd98d340,171334,173406,-
CAIFEK010000001.1,67da31a38d7d4c82a9a0,1a4a84623ca4dd98d340,173396,174205,-
CAIFEK010000001.1,41ed9a7251880a9dcbbd,1a4a84623ca4dd98d340,174330,175517,-
CAIFEK010000001.1,2bd860f121e113a8fb94,1a4a84623ca4dd98d340,175514,176182,-
CAIFEK010000001.1,5e60a09a4989774a5b7d,1a4a84623ca4dd98d340,176889,176978,+
CAIFEK010000001.1,d09c997a321fc219aeb5,1a4a84623ca4dd98d340,176975,179197,+
CAIFEK010000001.1,edbff9c26c667366ac55,1a4a84623ca4dd98d340,179489,180292,+
CAIFEK010000001.1,410c1198325786ed071b,1a4a84623ca4dd98d340,180511,181095,+
CAIFEK010000001.1,460443214d77c47851aa,1a4a84623ca4dd98d340,181263,182039,+
CAIFEK010000001.1,6312fe5d596122f7109b,1a4a84623ca4dd98d340,182306,184114,-
CAIFEK010000001.1,2788614fcc8899b9171b,1a4a84623ca4dd98d340,184101,185423,-
CAIFEK010000001.1,8e045a7043bb6e0ea211,1a4a84623ca4dd98d340,185423,186736,-
CAIFEK010000001.1,5b7ffd87f6d784802ceb,1a4a84623ca4dd98d340,186736,189696,-
CAIFEK010000001.1,84f78c550979ca3bee10,1a4a84623ca4dd98d340,189840,190808,+
CAIFEK010000001.1,2186655c78c7c368cb28,1a4a84623ca4dd98d340,190923,191378,-
CAIFEK010000001.1,22faabc8148b0498bea3,1a4a84623ca4dd98d340,191620,192555,+
CAIFEK010000001.1,21ed705c604328da7ec3,1a4a84623ca4dd98d340,192651,193181,+
CAIFEK010000001.1,5b9e650347bce829b97b,1a4a84623ca4dd98d340,193275,193757,+
CAIFEK010000001.1,d15b47d9ee13a2249285,1a4a84623ca4dd98d340,193760,194935,+
CAIFEK010000001.1,691f6c3c88718b667570,1a4a84623ca4dd98d340,195745,196926,-
CAIFEK010000001.1,e268ec1aa313c2a0aa75,1a4a84623ca4dd98d340,197007,197294,-
CAIFEK010000001.1,82c33f6bc388bffbcf93,1a4a84623ca4dd98d340,197465,199945,+
CAIFEK010000001.1,5581405a77e468c57ca7,1a4a84623ca4dd98d340,199949,200758,+
CAIFEK010000001.1,6c851c53e4012f34d4a8,1a4a84623ca4dd98d340,200814,201308,+
CAIFEK010000001.1,2cbd3570ae131937cee1,1a4a84623ca4dd98d340,201370,202065,+
CAIFEK010000001.1,8f0049f983ba28ac10fe,1a4a84623ca4dd98d340,202081,203064,-
CAIFEK010000001.1,0580581c48458e20be76,1a4a84623ca4dd98d340,203174,204457,-
CAIFEK010000001.1,b859da55b2419d36beec,1a4a84623ca4dd98d340,204741,205463,-
CAIFEK010000001.1,10e1db4e912a3986d79d,1a4a84623ca4dd98d340,205484,206590,-
CAIFEK010000001.1,e90dd708eed5405ac86a,1a4a84623ca4dd98d340,206619,207308,-
CAIFEK010000001.1,9a857680603d19336ab9,1a4a84623ca4dd98d340,207376,208245,-
CAIFEK010000001.1,768b8aeee94022e436f4,1a4a84623ca4dd98d340,208438,209901,+
CAIFEK010000001.1,bdae65d10b497618b17a,1a4a84623ca4dd98d340,209987,210307,+
CAIFEK010000001.1,d39179452a5f178b5e58,1a4a84623ca4dd98d340,210441,211727,+
CAIFEK010000001.1,bb37f63dd8e22463a416,1a4a84623ca4dd98d340,212003,212914,+
CAIFEK010000001.1,b625b141ce21fd14dcac,1a4a84623ca4dd98d340,212941,213252,+
CAIFEK010000001.1,2a4dbfcfba0f942bfb7e,1a4a84623ca4dd98d340,213283,213915,+
CAIFEK010000001.1,ff2a53cd55d419947e89,1a4a84623ca4dd98d340,213915,214718,+
CAIFEK010000001.1,e1d6abc1a79838cd4bc4,1a4a84623ca4dd98d340,214719,217331,+
CAIFEK010000001.1,dbb467c03bf8dc0578c3,1a4a84623ca4dd98d340,217483,218166,+
CAIFEK010000001.1,b06873f3414e466ead6b,1a4a84623ca4dd98d340,218159,219310,+
CAIFEK010000001.1,8b92746b0af95d4170ce,1a4a84623ca4dd98d340,219289,220863,+
CAIFEK010000001.1,d85b60ca6a0c358d6816,1a4a84623ca4dd98d340,221044,221340,+
CAIFEK010000001.1,b444464d6e86ddf7bb3e,1a4a84623ca4dd98d340,221409,221837,+
CAIFEK010000001.1,d28197d28a437c1200a2,1a4a84623ca4dd98d340,221917,223071,-
CAIFEK010000001.1,18ee04974ccff6ecd382,1a4a84623ca4dd98d340,223075,224481,-
CAIFEK010000001.1,4657250079868212df82,1a4a84623ca4dd98d340,224549,225556,-
CAIFEK010000001.1,4058f3ba89499b7f8159,1a4a84623ca4dd98d340,225996,226721,+
CAIFEK010000001.1,ec6ee2ec048913569ca0,1a4a84623ca4dd98d340,226724,227212,+
CAIFEK010000001.1,f13ace4dca3829ea9e66,1a4a84623ca4dd98d340,227309,228718,+
CAIFEK010000001.1,b444ee0845f5d726f19e,1a4a84623ca4dd98d340,228899,231397,-
CAIFEK010000001.1,08daf484faa0848981bf,1a4a84623ca4dd98d340,231390,232103,-
CAIFEK010000001.1,2afc5bd204b6f088e9b7,1a4a84623ca4dd98d340,232108,232971,-
CAIFEK010000001.1,d1d0d6f3ee20bbeb5614,1a4a84623ca4dd98d340,233106,233546,-
CAIFEK010000001.1,038ea158a2eaed0c6569,1a4a84623ca4dd98d340,233691,234119,-
CAIFEK010000001.1,92a61bc826bfcf9c8838,1a4a84623ca4dd98d340,235733,238054,+
CAIFEK010000001.1,844db555d56e1ce16d19,1a4a84623ca4dd98d340,238005,239693,+
CAIFEK010000001.1,e9b8dd4a78b4d408a4ff,1a4a84623ca4dd98d340,239752,240609,+
CAIFEK010000001.1,42f07bf436a8c9038817,1a4a84623ca4dd98d340,241075,242115,-
CAIFEK010000002.1,a32d6a31d4293513a16b,4885b824ba3819910612,59,1024,+
CAIFEK010000002.1,16d73a53a5bb6fe3d279,4885b824ba3819910612,1031,1453,+
CAIFEK010000002.1,d51e5eeb48541a2de0af,4885b824ba3819910612,1458,2486,+
CAIFEK010000002.1,710b65dc89c9c3b05c14,4885b824ba3819910612,2483,3412,+
CAIFEK010000002.1,0840464162b948e617e3,4885b824ba3819910612,3424,4476,+
CAIFEK010000002.1,842d3f0ae3ff07f91aa8,4885b824ba3819910612,4473,6341,+
CAIFEK010000002.1,99c8fc32716401cb886d,4885b824ba3819910612,6392,7741,+
CAIFEK010000002.1,c82046cc69f3c4e58cfb,4885b824ba3819910612,8281,9132,+
CAIFEK010000002.1,acd2b5053f770cc2232d,4885b824ba3819910612,9142,10227,+
CAIFEK010000002.1,13b1de75f8410f8d8f51,4885b824ba3819910612,10227,11354,+
CAIFEK010000002.1,13dbfa0baa6ad8b16a79,4885b824ba3819910612,11583,12155,+
CAIFEK010000002.1,28e302561af3129fd3a2,4885b824ba3819910612,12156,13094,+
CAIFEK010000002.1,9e3aba5dc46a3bf0f381,4885b824ba3819910612,13078,14370,+
CAIFEK010000002.1,ddf5c0da9a625e453156,4885b824ba3819910612,14456,15250,+
CAIFEK010000002.1,2fd0828c6f9ea04ea8da,4885b824ba3819910612,15244,16170,+
CAIFEK010000002.1,ee0c6c10bc6d6452ced3,4885b824ba3819910612,16164,16886,+
CAIFEK010000002.1,864dc6d1953568433829,4885b824ba3819910612,17073,17381,+
CAIFEK010000002.1,3d4338e79fbe619e28b9,4885b824ba3819910612,17381,17947,+
CAIFEK010000002.1,2353dafa064f60ca185e,4885b824ba3819910612,17960,18253,+
CAIFEK010000002.1,a3a478a37698459e5abe,4885b824ba3819910612,18258,19520,+
CAIFEK010000002.1,656a2b59392e8b742bcf,4885b824ba3819910612,19687,20367,+
CAIFEK010000002.1,ba0991cdf3b38a9b1552,4885b824ba3819910612,20672,22519,-
CAIFEK010000002.1,387a43bb18aae946139a,4885b824ba3819910612,22812,23798,+
CAIFEK010000002.1,a0eb8406fb34437a04e3,4885b824ba3819910612,23901,24164,-
CAIFEK010000002.1,e0a10ef97acbc676704b,4885b824ba3819910612,24395,26206,+
CAIFEK010000002.1,c6aa9bdc019354e00bdd,4885b824ba3819910612,26285,28300,+
CAIFEK010000002.1,a5cfcd1557e0c44f974c,4885b824ba3819910612,28290,29372,+
CAIFEK010000002.1,00aaf996488740587350,4885b824ba3819910612,29362,30645,+
CAIFEK010000002.1,785c54eb4e346fb710c8,4885b824ba3819910612,30760,31875,+
CAIFEK010000002.1,7551774d67db957de1cd,4885b824ba3819910612,31921,33078,+
CAIFEK010000002.1,42d623eb703d4ccf242a,4885b824ba3819910612,33075,34340,+
CAIFEK010000002.1,626747d6ea3088573180,4885b824ba3819910612,34421,35407,+
CAIFEK010000002.1,6ee7aa273a446f46fb5a,4885b824ba3819910612,35400,35909,+
CAIFEK010000002.1,852430290a043432627b,4885b824ba3819910612,35906,36280,+
CAIFEK010000002.1,6015cfea4f1b331f7695,4885b824ba3819910612,36310,37233,+
CAIFEK010000002.1,fb3a7433a79cbcd3961e,4885b824ba3819910612,37238,37984,+
CAIFEK010000002.1,d19adfdc0e316d1e9bc8,4885b824ba3819910612,38123,38608,+
CAIFEK010000002.1,4e40528d0087e1422ceb,4885b824ba3819910612,38722,40092,+
CAIFEK010000002.1,bee42b04d516bb01f713,4885b824ba3819910612,40216,40548,+
CAIFEK010000002.1,34a5fb2c52c997d79a10,4885b824ba3819910612,40639,42861,+
CAIFEK010000002.1,1c5399d66a783c47c9d0,4885b824ba3819910612,43103,44767,+
CAIFEK010000002.1,b0c3b50241880ac5b99d,4885b824ba3819910612,44768,47404,+
CAIFEK010000002.1,a160119097cf1ac14226,4885b824ba3819910612,47408,48928,+
CAIFEK010000002.1,6abebf53530d443de0a8,4885b824ba3819910612,48962,49459,+
CAIFEK010000002.1,41c9a0672f23e3eb339a,4885b824ba3819910612,49464,50774,+
CAIFEK010000002.1,829feab1d64d5024f86f,4885b824ba3819910612,50802,51395,+
CAIFEK010000002.1,9a1ab9eb3824fe9e4ec0,4885b824ba3819910612,51395,51928,+
CAIFEK010000002.1,8f21d150a05575e316a4,4885b824ba3819910612,52146,53258,+
CAIFEK010000002.1,ad89de763e89277612a5,4885b824ba3819910612,53271,53951,+
CAIFEK010000002.1,ff624e500f9298eff032,4885b824ba3819910612,54203,55753,+
CAIFEK010000002.1,1932df909387dea8e89d,4885b824ba3819910612,55758,56840,+
CAIFEK010000002.1,badc59b04a7ee7c66366,4885b824ba3819910612,56947,57258,+
CAIFEK010000002.1,f6f5af75c5b615832f26,4885b824ba3819910612,57261,58628,+
CAIFEK010000002.1,2353e6041beacb9b5c32,4885b824ba3819910612,58631,59581,+
CAIFEK010000002.1,a3c159002d6d0da7b13d,4885b824ba3819910612,59574,60875,+
CAIFEK010000002.1,33fb557181043a643360,4885b824ba3819910612,60945,61709,-
CAIFEK010000002.1,629892d9e7be3a4142fb,4885b824ba3819910612,61715,62362,-
CAIFEK010000002.1,9643c8c351f0f1145c00,4885b824ba3819910612,62555,63004,+
CAIFEK010000002.1,650c71e8c15c59303e53,4885b824ba3819910612,63283,63603,+
CAIFEK010000002.1,7f9d21331f69cef415bf,4885b824ba3819910612,63619,64074,+
CAIFEK010000002.1,27b9910dad301ccc9b5f,4885b824ba3819910612,64194,65507,+
CAIFEK010000002.1,7859bae78be578724ee6,4885b824ba3819910612,65662,66612,+
CAIFEK010000002.1,41dad870690a7162531d,4885b824ba3819910612,66803,69073,-
CAIFEK010000002.1,7102bd73066a55bacfae,4885b824ba3819910612,69115,69843,-
CAIFEK010000002.1,b94d1e90394d715b8a81,4885b824ba3819910612,69948,70685,-
CAIFEK010000002.1,404a25ca933d85aceef2,4885b824ba3819910612,70838,72376,-
CAIFEK010000002.1,3c522a521b8ccc5c311b,4885b824ba3819910612,72586,73869,-
CAIFEK010000002.1,dc18ec47a289b07df32a,4885b824ba3819910612,74025,74558,-
CAIFEK010000002.1,712dec72a67acb710b0b,4885b824ba3819910612,74614,75342,-
CAIFEK010000002.1,c24d7bd75ec1ebb1a2d3,4885b824ba3819910612,75345,75776,-
CAIFEK010000002.1,79c9286afb3aa2a62dce,4885b824ba3819910612,75819,76199,-
CAIFEK010000002.1,64b1b4477a7c5f746581,4885b824ba3819910612,76322,77164,-
CAIFEK010000002.1,38f1b0ae68c1b029b8f6,4885b824ba3819910612,77178,78347,-
CAIFEK010000002.1,5a6c3fe698b11c4c3a9b,4885b824ba3819910612,78349,79116,-
CAIFEK010000002.1,a36966af99ff717461e2,4885b824ba3819910612,79252,81459,-
CAIFEK010000002.1,d918f5437dbf8b30aee7,4885b824ba3819910612,82168,82980,-
CAIFEK010000002.1,f60b8c26c73875d12045,4885b824ba3819910612,83074,83436,-
CAIFEK010000002.1,f6cb907ef1f4189a6b13,4885b824ba3819910612,83438,84727,-
CAIFEK010000002.1,b847c7c14aa4155f4b27,4885b824ba3819910612,84717,86192,-
CAIFEK010000002.1,1ba0a7216b7a08d572fb,4885b824ba3819910612,86316,88187,-
CAIFEK010000002.1,62a319b95add35ff0ad3,4885b824ba3819910612,88187,89926,-
CAIFEK010000002.1,4d9a9d6161781c415884,4885b824ba3819910612,89941,91758,-
CAIFEK010000002.1,dd4edeea5bd66386e3b1,4885b824ba3819910612,91760,92617,-
CAIFEK010000002.1,80da94982ab428aaefdd,4885b824ba3819910612,92614,93840,-
CAIFEK010000002.1,7a94deda92bda26a5f99,4885b824ba3819910612,93830,94552,-
CAIFEK010000002.1,d0a1cf3dee6260da11a3,4885b824ba3819910612,94587,95765,-
