Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
e8e35986a4c05b4442|2a32ab6b3b139a5494|2a32ab6b3b139a5494|869081|NZ_FNTQ01000001.1:3084199-3109498(REV)	e8e35986a4c05b4442|2a32ab6b3b139a5494|2a32ab6b3b139a5494|869081|NZ_FNTQ01000001.1:3084199-3109498(REV)@1	1929	2420	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[3]	['2.10e-07']	[0.494]	[0.349]	NA	NA
e8e35986a4c05b4442|2c3d0095b49b26bbcb|e0d18ccd2fbe1630e4|2270081|NZ_QZWF01000007.1:331785-357093(FWD)	e8e35986a4c05b4442|2c3d0095b49b26bbcb|e0d18ccd2fbe1630e4|2270081|NZ_QZWF01000007.1:331785-357093(FWD)@1	21003	21494	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['1.40e-06']	[0.652]	[0.445]	NA	NA
e8e35986a4c05b4442|fdf06f992e20b3ede9|fdf06f992e20b3ede9|2025521|NZ_RAIF01000031.1:661012-686329(REV)	e8e35986a4c05b4442|fdf06f992e20b3ede9|fdf06f992e20b3ede9|2025521|NZ_RAIF01000031.1:661012-686329(REV)@1	21227	21721	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['7.70e-07']	[0.467]	[0.353]	NA	NA
e8e35986a4c05b4442|5e1aacd1b35fa35e0f|5e1aacd1b35fa35e0f|1108041|NZ_MUKA01000435.1:0-13540(FWD)	e8e35986a4c05b4442|5e1aacd1b35fa35e0f|5e1aacd1b35fa35e0f|1108041|NZ_MUKA01000435.1:0-13540(FWD)@1	9160	9651	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[10]	['9.00e-08']	[0.573]	[0.44]	NA	NA
e8e35986a4c05b4442|5fc017edfa787920c5|5fc017edfa787920c5|193751|NZ_JOFH01000019.1:146547-171870(FWD)	e8e35986a4c05b4442|5fc017edfa787920c5|5fc017edfa787920c5|193751|NZ_JOFH01000019.1:146547-171870(FWD)@1	21468	21962	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['1.00e-06']	[0.473]	[0.358]	NA	NA
e8e35986a4c05b4442|889dcafc829ee43caa|93441057fb189b7766|2007111|NZ_RBAM01000002.1:390258-415545(REV)	e8e35986a4c05b4442|889dcafc829ee43caa|93441057fb189b7766|2007111|NZ_RBAM01000002.1:390258-415545(REV)@1	20708	21202	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[20]	['9.10e-06']	[0.539]	[0.432]	NA	NA
e8e35986a4c05b4442|418eee638d252a5a5e|418eee638d252a5a5e|1825951|NZ_CP026121.1:5809876-5835187(REV)	e8e35986a4c05b4442|418eee638d252a5a5e|418eee638d252a5a5e|1825951|NZ_CP026121.1:5809876-5835187(REV)@1	21027	21548	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['5.00e-07']	[0.431]	[0.344]	NA	NA
e8e35986a4c05b4442|021456502f25b2ec28|0991469e48a5d4848d|1009181|NZ_CP019724.1:2997838-3023125(FWD)	e8e35986a4c05b4442|021456502f25b2ec28|0991469e48a5d4848d|1009181|NZ_CP019724.1:2997838-3023125(FWD)@1	21351	21845	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['7.00e-07']	[0.473]	[0.358]	NA	NA
e8e35986a4c05b4442|af195e5a12b3c28c5d|af195e5a12b3c28c5d|193681|NZ_JOEV01000050.1:3790-29050(FWD)	e8e35986a4c05b4442|af195e5a12b3c28c5d|af195e5a12b3c28c5d|193681|NZ_JOEV01000050.1:3790-29050(FWD)@1	21159	21653	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['4.20e-07']	[0.479]	[0.362]	NA	NA
e8e35986a4c05b4442|463c17d725a3c1c21d|2c42776cb90a8bd7e8|8121141|NZ_BMWI01000005.1:169939-195226(FWD)	e8e35986a4c05b4442|463c17d725a3c1c21d|2c42776cb90a8bd7e8|8121141|NZ_BMWI01000005.1:169939-195226(FWD)@1	21218	21766	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['1.50e-06']	[0.421]	[0.353]	NA	NA
e8e35986a4c05b4442|fe555275b2730994a8|2c7276e25f56bd249c|618541|NZ_KQ948145.1:114935-140183(FWD)	e8e35986a4c05b4442|fe555275b2730994a8|2c7276e25f56bd249c|618541|NZ_KQ948145.1:114935-140183(FWD)@1	22630	23124	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['2.30e-07']	[0.479]	[0.362]	NA	NA
e8e35986a4c05b4442|a96988a1f46aab4929|be286fd95631d67b3d|1163221|NZ_NOKT01000022.1:125615-150878(FWD)	e8e35986a4c05b4442|a96988a1f46aab4929|be286fd95631d67b3d|1163221|NZ_NOKT01000022.1:125615-150878(FWD)@1	20880	21422	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['2.40e-07']	[0.414]	[0.344]	NA	NA
e8e35986a4c05b4442|c8e58aeab115264cf4|c8e58aeab115264cf4|1096041|NZ_MRYD01000004.1:3144-28422(REV)	e8e35986a4c05b4442|c8e58aeab115264cf4|c8e58aeab115264cf4|1096041|NZ_MRYD01000004.1:3144-28422(REV)@1	24651	25142	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['4.80e-08']	[0.573]	[0.381]	NA	NA
e8e35986a4c05b4442|6126a32a77878fd200|898d6215b7cbe11e27|191081|KL569120.1:14772-40089(REV)	e8e35986a4c05b4442|6126a32a77878fd200|898d6215b7cbe11e27|191081|KL569120.1:14772-40089(REV)@1	22007	22573	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['4.30e-07']	[0.402]	[0.349]	NA	NA
e8e35986a4c05b4442|463c17d725a3c1c21d|d4cb45e82ac54c8dbc|1693401|NZ_BEWD01000008.1:386994-412281(REV)	e8e35986a4c05b4442|463c17d725a3c1c21d|d4cb45e82ac54c8dbc|1693401|NZ_BEWD01000008.1:386994-412281(REV)@1	21193	21741	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['1.50e-06']	[0.421]	[0.353]	NA	NA
e8e35986a4c05b4442|8d828616258a4ed270|8d828616258a4ed270|2177101|NZ_CP034539.1:6829138-6854491(REV)	e8e35986a4c05b4442|8d828616258a4ed270|8d828616258a4ed270|2177101|NZ_CP034539.1:6829138-6854491(REV)@1	21796	22275	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[20]	['3.20e-08']	[0.562]	[0.358]	NA	NA
e8e35986a4c05b4442|842d97e8c6e5a9011f|e5a38e1f5fc105c273|4726261|NZ_CP023694.1:6245582-6270899(REV)	e8e35986a4c05b4442|842d97e8c6e5a9011f|e5a38e1f5fc105c273|4726261|NZ_CP023694.1:6245582-6270899(REV)@1	20934	21461	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['2.00e-07']	[0.426]	[0.344]	NA	NA
e8e35986a4c05b4442|9cf8edaa68aad82477|9cf8edaa68aad82477|3589031|NZ_BJND01000087.1:1431-26688(FWD)	e8e35986a4c05b4442|9cf8edaa68aad82477|9cf8edaa68aad82477|3589031|NZ_BJND01000087.1:1431-26688(FWD)@1	21385	21894	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['2.00e-08']	[0.653]	[0.459]	NA	NA
e8e35986a4c05b4442|153a42fcd1400a52f7|614a20f93e3439c9e5|8120761|NZ_BMUY01000001.1:889512-914799(REV)	e8e35986a4c05b4442|153a42fcd1400a52f7|614a20f93e3439c9e5|8120761|NZ_BMUY01000001.1:889512-914799(REV)@1	21199	21693	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['1.10e-06']	[0.473]	[0.358]	NA	NA
e8e35986a4c05b4442|6126a32a77878fd200|6126a32a77878fd200|7886281|NZ_JACHGV010000003.1:876168-901485(REV)	e8e35986a4c05b4442|6126a32a77878fd200|6126a32a77878fd200|7886281|NZ_JACHGV010000003.1:876168-901485(REV)@1	21220	21708	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['2.10e-07']	[0.46]	[0.344]	NA	NA
e8e35986a4c05b4442|842d97e8c6e5a9011f|842d97e8c6e5a9011f|7887671|NZ_JACHNE010000001.1:5868042-5893359(REV)	e8e35986a4c05b4442|842d97e8c6e5a9011f|842d97e8c6e5a9011f|7887671|NZ_JACHNE010000001.1:5868042-5893359(REV)@1	20928	21419	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['1.70e-07']	[0.457]	[0.344]	NA	NA
e8e35986a4c05b4442|cbe98a3d95b800335b|cbe98a3d95b800335b|7887571|NZ_JACHMS010000001.1:2918052-2943315(FWD)	e8e35986a4c05b4442|cbe98a3d95b800335b|cbe98a3d95b800335b|7887571|NZ_JACHMS010000001.1:2918052-2943315(FWD)@1	21440	22003	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['3.10e-07']	[0.399]	[0.344]	NA	NA
e8e35986a4c05b4442|3ee47aa10aeb2d589c|3ee47aa10aeb2d589c|920401|NZ_LIPF01000002.1:110217-135540(FWD)	e8e35986a4c05b4442|3ee47aa10aeb2d589c|3ee47aa10aeb2d589c|920401|NZ_LIPF01000002.1:110217-135540(FWD)@1	21117	21611	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['6.30e-07']	[0.473]	[0.358]	NA	NA
e8e35986a4c05b4442|463c17d725a3c1c21d|463c17d725a3c1c21d|1861281|NZ_CP026730.1:5013859-5039146(REV)	e8e35986a4c05b4442|463c17d725a3c1c21d|463c17d725a3c1c21d|1861281|NZ_CP026730.1:5013859-5039146(REV)@1	21138	21686	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['1.50e-06']	[0.421]	[0.353]	NA	NA
e8e35986a4c05b4442|f91a4660834a00b967|f91a4660834a00b967|192071|NZ_JOCT01000023.1:12070-37411(REV)	e8e35986a4c05b4442|f91a4660834a00b967|f91a4660834a00b967|192071|NZ_JOCT01000023.1:12070-37411(REV)@1	21469	21960	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['2.70e-07']	[0.457]	[0.344]	NA	NA
e8e35986a4c05b4442|ef252135b622e65420|ef252135b622e65420|4162121|NZ_SZVW01000021.1:50114-75377(FWD)	e8e35986a4c05b4442|ef252135b622e65420|ef252135b622e65420|4162121|NZ_SZVW01000021.1:50114-75377(FWD)@1	21376	21867	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['1.70e-07']	[0.457]	[0.344]	NA	NA
e8e35986a4c05b4442|153a42fcd1400a52f7|5f4cbb28fa49006422|2353061|NZ_SOAV01000005.1:350510-375797(REV)	e8e35986a4c05b4442|153a42fcd1400a52f7|5f4cbb28fa49006422|2353061|NZ_SOAV01000005.1:350510-375797(REV)@1	21372	21920	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['2.90e-06']	[0.393]	[0.33]	NA	NA
e8e35986a4c05b4442|ed3c26999306140434|ed3c26999306140434|2114111|NZ_RKQH01000001.1:6623999-6649247(REV)	e8e35986a4c05b4442|ed3c26999306140434|ed3c26999306140434|2114111|NZ_RKQH01000001.1:6623999-6649247(REV)@1	21336	21830	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['1.30e-07']	[0.479]	[0.362]	NA	NA
e8e35986a4c05b4442|88a561c1a3e231b0c3|88a561c1a3e231b0c3|5775131|NZ_JAAGLY010000031.1:60119-85367(FWD)	e8e35986a4c05b4442|88a561c1a3e231b0c3|88a561c1a3e231b0c3|5775131|NZ_JAAGLY010000031.1:60119-85367(FWD)@1	21559	22053	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['2.80e-07']	[0.479]	[0.362]	NA	NA
e8e35986a4c05b4442|2c3d0095b49b26bbcb|2c3d0095b49b26bbcb|8120241|NZ_BMTA01000002.1:367738-393052(REV)	e8e35986a4c05b4442|2c3d0095b49b26bbcb|2c3d0095b49b26bbcb|8120241|NZ_BMTA01000002.1:367738-393052(REV)@1	22679	23170	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['3.00e-08']	[0.665]	[0.454]	NA	NA
e8e35986a4c05b4442|8e3982bfee97a89d14|8e3982bfee97a89d14|1522241|NZ_LT962942.1:2959622-2984885(FWD)	e8e35986a4c05b4442|8e3982bfee97a89d14|8e3982bfee97a89d14|1522241|NZ_LT962942.1:2959622-2984885(FWD)@1	20810	21301	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['1.50e-07']	[0.482]	[0.362]	NA	NA
e8e35986a4c05b4442|021456502f25b2ec28|021456502f25b2ec28|192131|NZ_JODM01000032.1:35738-61025(REV)	e8e35986a4c05b4442|021456502f25b2ec28|021456502f25b2ec28|192131|NZ_JODM01000032.1:35738-61025(REV)@1	21977	22471	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['1.00e-06']	[0.473]	[0.358]	NA	NA
e8e35986a4c05b4442|b5db5cbf2d1e6bf055|b5db5cbf2d1e6bf055|472931|NZ_CP012382.1:5365108-5390395(REV)	e8e35986a4c05b4442|b5db5cbf2d1e6bf055|b5db5cbf2d1e6bf055|472931|NZ_CP012382.1:5365108-5390395(REV)@1	21305	21799	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['2.50e-07']	[0.473]	[0.358]	NA	NA
e8e35986a4c05b4442|889dcafc829ee43caa|b7ecda2bdc673ef569|192761|NZ_JOFL01000008.1:237652-262918(REV)	e8e35986a4c05b4442|889dcafc829ee43caa|b7ecda2bdc673ef569|192761|NZ_JOFL01000008.1:237652-262918(REV)@1	20728	21222	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[21]	['5.20e-06']	[0.6]	[0.517]	NA	NA
e8e35986a4c05b4442|f95f18003665009470|f95f18003665009470|8120431|NZ_BMTT01000008.1:118860-144171(FWD)	e8e35986a4c05b4442|f95f18003665009470|f95f18003665009470|8120431|NZ_BMTT01000008.1:118860-144171(FWD)@1	21192	21686	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[24]	['6.00e-07']	[0.473]	[0.358]	NA	NA
e8e35986a4c05b4442|fe555275b2730994a8|fe555275b2730994a8|1912271|NZ_CP031969.1:2899410-2924667(FWD)	e8e35986a4c05b4442|fe555275b2730994a8|fe555275b2730994a8|1912271|NZ_CP031969.1:2899410-2924667(FWD)@1	21181	21675	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['7.80e-07']	[0.479]	[0.362]	NA	NA
e8e35986a4c05b4442|86de5308317a9acaa5|86de5308317a9acaa5|7887421|NZ_JACHLX010000001.1:5305729-5330992(REV)	e8e35986a4c05b4442|86de5308317a9acaa5|86de5308317a9acaa5|7887421|NZ_JACHLX010000001.1:5305729-5330992(REV)@1	21524	22012	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['2.10e-07']	[0.46]	[0.344]	NA	NA
e8e35986a4c05b4442|101aaca2cc45129e52|101aaca2cc45129e52|8124511|NZ_BNBP01000060.1:8314-33661(REV)	e8e35986a4c05b4442|101aaca2cc45129e52|101aaca2cc45129e52|8124511|NZ_BNBP01000060.1:8314-33661(REV)@1	1238	1918	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[4]	['1.10e-04']	[0.348]	[0.542]	NA	NA
e8e35986a4c05b4442|c95a6c515d7b009da6|c95a6c515d7b009da6|219761|NZ_CP009754.1:2945397-2970684(FWD)	e8e35986a4c05b4442|c95a6c515d7b009da6|c95a6c515d7b009da6|219761|NZ_CP009754.1:2945397-2970684(FWD)@1	21440	21988	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[23]	['1.60e-06']	[0.421]	[0.353]	NA	NA
e8e35986a4c05b4442|8816845555af83efea|8816845555af83efea|1460571|NZ_PHUI01000001.1:5233878-5259243(REV)	e8e35986a4c05b4442|8816845555af83efea|8816845555af83efea|1460571|NZ_PHUI01000001.1:5233878-5259243(REV)@1	21693	22184	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[21]	['2.00e-07']	[0.53]	[0.367]	NA	NA
e8e35986a4c05b4442|ef252135b622e65420|b0d11b472228fc437b|479171|NZ_LGEA01000092.1:123506-148769(FWD)	e8e35986a4c05b4442|ef252135b622e65420|b0d11b472228fc437b|479171|NZ_LGEA01000092.1:123506-148769(FWD)@1	21293	21784	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['6.70e-08']	[0.457]	[0.344]	NA	NA
e8e35986a4c05b4442|215d5cd7c415e34af5|215d5cd7c415e34af5|4970821|NZ_CP045096.1:7236655-7261996(REV)	e8e35986a4c05b4442|215d5cd7c415e34af5|215d5cd7c415e34af5|4970821|NZ_CP045096.1:7236655-7261996(REV)@1	21012	21506	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['3.10e-08']	[0.485]	[0.376]	NA	NA
e8e35986a4c05b4442|ef252135b622e65420|ae7da2b2b7982b4cc7|5460521|NZ_WWIC01000214.1:10207-35470(FWD)	e8e35986a4c05b4442|ef252135b622e65420|ae7da2b2b7982b4cc7|5460521|NZ_WWIC01000214.1:10207-35470(FWD)@1	21343	21891	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[22]	['2.80e-07']	[0.41]	[0.344]	NA	NA
