recid,phash,chash,start,end,orient
GUT_GENOME076291_128,e42c6395a36d423e3b05,053180e522ba493759ef,5789,6031,+
GUT_GENOME076291_129,2b845f161415408ca51a,feec4daf75bdd27b2bbd,1,600,-
GUT_GENOME076291_129,5ec8a7d66efb326ad442,feec4daf75bdd27b2bbd,607,2121,-
GUT_GENOME076291_13,b34136e9423a97599dc6,05be66dc3484b75a0514,342,1019,+
GUT_GENOME076291_13,4774e26d59baf6f6de76,05be66dc3484b75a0514,1024,2097,+
GUT_GENOME076291_130,4f3f88e2d23d6cca6156,d26c7059334f8d9793fc,171,2351,-
GUT_GENOME076291_130,7b1ff193afd999a4cb42,d26c7059334f8d9793fc,2387,2929,-
GUT_GENOME076291_130,430b0b2e39a779572447,d26c7059334f8d9793fc,2946,3047,-
GUT_GENOME076291_131,44262acfa5f0b8471a30,0e83d4be208df96cc5f4,1,699,-
GUT_GENOME076291_131,3b8a6bfdc00a1eb75b37,0e83d4be208df96cc5f4,711,1562,-
GUT_GENOME076291_131,48ebb7c0e3fa616552e5,0e83d4be208df96cc5f4,1579,2967,-
GUT_GENOME076291_131,9ace9fa23ee741f9f3c8,0e83d4be208df96cc5f4,3047,3859,-
GUT_GENOME076291_131,976c355ab277357a88e1,0e83d4be208df96cc5f4,4080,5462,+
GUT_GENOME076291_132,cb87c2d689390ad8050d,bd901e2f8848c08eeb6f,1,1737,+
GUT_GENOME076291_132,491a4070c17c771c28b2,bd901e2f8848c08eeb6f,1739,2458,+
GUT_GENOME076291_132,4979226406cc0cfcd289,bd901e2f8848c08eeb6f,2527,3423,-
GUT_GENOME076291_132,e818b9891086d750661f,bd901e2f8848c08eeb6f,3467,4804,-
GUT_GENOME076291_132,e749b93c0445fbef02b8,bd901e2f8848c08eeb6f,4870,5118,-
GUT_GENOME076291_132,bbc5b2f9de1f17a47e73,bd901e2f8848c08eeb6f,5120,5494,-
GUT_GENOME076291_132,317b1f0bbc17d4291cd3,bd901e2f8848c08eeb6f,5722,5856,-
GUT_GENOME076291_133,7d482f416761ab6fa0a8,f5dff659e8e679bf8a54,1,609,-
GUT_GENOME076291_133,eb3c27cb514891901470,f5dff659e8e679bf8a54,663,1478,-
GUT_GENOME076291_134,7531e85012c494debf12,92529e53c9da42953ec2,1,768,+
GUT_GENOME076291_134,82c64f74e8ff8679800b,92529e53c9da42953ec2,790,2364,+
GUT_GENOME076291_135,1b0358bfdebc3bbcf385,51e930fc70af77d6b3de,1,639,-
GUT_GENOME076291_135,20ab5041822ff0d67516,51e930fc70af77d6b3de,653,1234,-
GUT_GENOME076291_135,35046929b64410079176,51e930fc70af77d6b3de,1254,1562,-
GUT_GENOME076291_135,932b7a53609023e9af25,51e930fc70af77d6b3de,1564,1743,-
GUT_GENOME076291_136,cb01e1c7a44bb5bf4618,bc8e490b43b3d5ca91ee,1,927,-
GUT_GENOME076291_136,f09ecc1ae605bb87b40e,bc8e490b43b3d5ca91ee,1182,1292,+
GUT_GENOME076291_136,e912a46acc3f34edbecc,bc8e490b43b3d5ca91ee,1252,1629,+
GUT_GENOME076291_137,e3dfd6aa102bac0047c0,73775c9243ca4544146f,3,392,-
GUT_GENOME076291_137,a307765ba1c30b0976b4,73775c9243ca4544146f,404,715,-
GUT_GENOME076291_137,930916aad60486daf0fc,73775c9243ca4544146f,1157,1642,-
GUT_GENOME076291_137,987325dd849127f13b82,73775c9243ca4544146f,1593,2195,-
GUT_GENOME076291_138,dd273cc1053eb461f235,80ead2fc92187c185d4b,2,2053,+
GUT_GENOME076291_138,1d5bf5f1c90217e1ad9c,80ead2fc92187c185d4b,2171,2905,+
GUT_GENOME076291_138,6a789e30ea4bcf4ca6ac,80ead2fc92187c185d4b,2999,3658,+
GUT_GENOME076291_139,7b3de73f8da544849993,3890ab7dfb5a71258948,2,403,-
GUT_GENOME076291_139,81217725e3bc28325eca,3890ab7dfb5a71258948,930,1289,-
GUT_GENOME076291_139,2e3211be2ec25f364718,3890ab7dfb5a71258948,1432,1746,+
GUT_GENOME076291_139,55a62750da34a048749a,3890ab7dfb5a71258948,1992,2420,+
GUT_GENOME076291_14,ac61982eccaeecac8c1e,47488d27cdb254d60406,405,1175,-
GUT_GENOME076291_14,7499a9889371c36218f5,47488d27cdb254d60406,1172,1438,-
GUT_GENOME076291_14,1a115e95492ed70394db,47488d27cdb254d60406,1920,2456,+
GUT_GENOME076291_14,28cb4408c34e3d92f8d0,47488d27cdb254d60406,2449,3126,+
GUT_GENOME076291_140,653cb3a4d412f017baca,9a5a1c04f0c511614f9a,2,598,-
GUT_GENOME076291_140,306d74440864c8c5a0ad,9a5a1c04f0c511614f9a,946,1557,-
GUT_GENOME076291_141,8eaeca1a9c78d1bf3385,6e6c62ce6add46017578,3,380,-
GUT_GENOME076291_141,b23d0473588040c9e6ce,6e6c62ce6add46017578,380,955,-
GUT_GENOME076291_141,a0ea80e21d30fdf44cf7,6e6c62ce6add46017578,984,2711,-
GUT_GENOME076291_141,69291402090c0b8a386a,6e6c62ce6add46017578,3122,4363,+
GUT_GENOME076291_141,ac28793f688d617e93c7,6e6c62ce6add46017578,4377,4913,+
GUT_GENOME076291_141,4cb543d62ef37fada46f,6e6c62ce6add46017578,4932,5600,+
GUT_GENOME076291_141,58fa1540f83d17e870ad,6e6c62ce6add46017578,5600,6094,+
GUT_GENOME076291_141,1afc4dc2962710d995e3,6e6c62ce6add46017578,6101,6697,+
GUT_GENOME076291_141,c8cfbaf08883e050d466,6e6c62ce6add46017578,6694,6792,+
GUT_GENOME076291_142,91a342e78ef8dd88a76a,486c731d63ec6f66fc39,275,1249,+
GUT_GENOME076291_143,a85224681e6526782d0f,4978bfa5457eb82bdb33,1,138,+
GUT_GENOME076291_143,31842055b75cdc037989,4978bfa5457eb82bdb33,285,1445,+
GUT_GENOME076291_143,1e320963910f07a3911e,4978bfa5457eb82bdb33,1442,1573,+
GUT_GENOME076291_144,db084a93ab2b40c39eeb,404065d51df996682677,27,1448,-
GUT_GENOME076291_145,1e046811fa4584f15ea9,ec4d0a6d39a241cc57d9,2,445,-
GUT_GENOME076291_145,acd2b1b44cde1e0c8003,ec4d0a6d39a241cc57d9,683,2446,-
GUT_GENOME076291_145,e4c1b749bf2879fe0aa3,ec4d0a6d39a241cc57d9,2587,3201,-
GUT_GENOME076291_145,f00a9a502523209c58f1,ec4d0a6d39a241cc57d9,3336,4589,-
GUT_GENOME076291_145,7115bfae3677667dbdbb,ec4d0a6d39a241cc57d9,4596,4673,-
GUT_GENOME076291_146,6e1a4a0768352d11ab1a,d68a9803e47d1b004874,3,263,-
GUT_GENOME076291_146,aff82bc4473aa8d25e26,d68a9803e47d1b004874,269,985,-
GUT_GENOME076291_147,8de0d1134d53e299f4d6,515750477003cba1518e,3,620,+
GUT_GENOME076291_147,3fd9dc7c6da636935cac,515750477003cba1518e,825,2264,-
GUT_GENOME076291_148,df5fc72e77d1b40eb100,cb4dc59d598ca5621d3f,3,2216,+
GUT_GENOME076291_148,3ded5ade6dd40d7ed195,cb4dc59d598ca5621d3f,2266,3384,+
GUT_GENOME076291_148,b72e202bd4415375ff29,cb4dc59d598ca5621d3f,3393,4022,+
GUT_GENOME076291_149,84470af6df63d49dac53,7df560ed79c4d9bd4a9c,1,486,+
GUT_GENOME076291_149,7aabe28de5941618d168,7df560ed79c4d9bd4a9c,662,2005,+
GUT_GENOME076291_149,f4b03aa8283ca94116ec,7df560ed79c4d9bd4a9c,2213,2638,+
GUT_GENOME076291_149,e196adc64bc4247f140b,7df560ed79c4d9bd4a9c,2834,3304,+
GUT_GENOME076291_149,ce0eb5f5ddad15b3fa91,7df560ed79c4d9bd4a9c,3326,5209,+
GUT_GENOME076291_15,2001c24de66085424b0e,a95ad2c8329573f3b5b8,380,1198,-
GUT_GENOME076291_15,7372e044a677ef48b0ae,a95ad2c8329573f3b5b8,1231,1413,-
GUT_GENOME076291_150,d8a9d899ef94997a8ce2,51a89dbbe1182f1b502b,1,531,+
GUT_GENOME076291_150,57dd16a7f1525786c790,51a89dbbe1182f1b502b,567,1781,+
GUT_GENOME076291_151,91a05c12e33a868d02cc,7d1ab94f60e1ba4c45af,2,802,-
GUT_GENOME076291_151,f194a5cda468a4e54d72,7d1ab94f60e1ba4c45af,822,1385,-
GUT_GENOME076291_151,3eba4747b345242f1f82,7d1ab94f60e1ba4c45af,1406,2608,-
GUT_GENOME076291_152,7d952b4b615e613f0fbc,84dbf65b0f46bc7da7e7,1,354,+
GUT_GENOME076291_152,c75e3be8883f5a2ed8b9,84dbf65b0f46bc7da7e7,550,1485,+
GUT_GENOME076291_152,d1e15e52cd81b8397cee,84dbf65b0f46bc7da7e7,1662,1772,+
GUT_GENOME076291_153,8ac2984c2f459535b951,949c93450e0e044e8d7d,1,171,+
GUT_GENOME076291_153,0aaaa863936c057addef,949c93450e0e044e8d7d,312,782,+
GUT_GENOME076291_153,6b81e851e1d90c6cb091,949c93450e0e044e8d7d,805,1335,+
GUT_GENOME076291_154,b14c89885a4eb1ab4960,7f55cbab0792f3e382ba,85,2625,+
GUT_GENOME076291_155,5adaad27cdf2a71793ee,de4c713a753d802225e8,8,601,-
GUT_GENOME076291_155,3677848ca3dca5257ee3,de4c713a753d802225e8,652,1452,-
GUT_GENOME076291_155,e5f5da318075038d806e,de4c713a753d802225e8,1629,2267,-
GUT_GENOME076291_156,bfa2697087e62660afff,3010d7592189d708cace,1,1329,+
GUT_GENOME076291_157,f58b59756b166677ca5d,be1e894ee40f12cb82cb,1,825,+
GUT_GENOME076291_157,c3cc2e883bad2c412bd8,be1e894ee40f12cb82cb,1074,1721,+
GUT_GENOME076291_158,68db992f13f6e29b53dc,6aa9da40b663daaf72a1,1,1014,+
GUT_GENOME076291_158,23ea692c354a91680de1,6aa9da40b663daaf72a1,1017,1370,+
GUT_GENOME076291_158,089b5c50e4607d1e030b,6aa9da40b663daaf72a1,1470,3914,+
GUT_GENOME076291_158,e977f0320583241a4942,6aa9da40b663daaf72a1,3918,4247,+
GUT_GENOME076291_158,6873b2e402dcbc3062a1,6aa9da40b663daaf72a1,4210,6888,+
GUT_GENOME076291_158,1f1bc9ac84402fd54736,6aa9da40b663daaf72a1,6885,8045,+
GUT_GENOME076291_158,b22ffce00604eb32acfb,6aa9da40b663daaf72a1,8064,8366,+
GUT_GENOME076291_158,dc286e53d38a99c873e8,6aa9da40b663daaf72a1,8378,8944,+
GUT_GENOME076291_158,6ce2da84c32b567ea0f2,6aa9da40b663daaf72a1,8947,9303,+
GUT_GENOME076291_159,1dd8d3c4e3acdb916b6d,fcb00c3d2a2a5b9dd918,1,1977,+
GUT_GENOME076291_16,06753d3c654dcf8658af,0611afd52b9da09e54e6,3,362,+
GUT_GENOME076291_16,9b35544c33ce04068c98,0611afd52b9da09e54e6,456,1307,-
GUT_GENOME076291_16,1cda3696feb5b0e8f2f9,0611afd52b9da09e54e6,1486,2808,-
GUT_GENOME076291_16,4753ec34086db0aea8ef,0611afd52b9da09e54e6,2801,3757,-
GUT_GENOME076291_16,e6e5e80c636540ecf3f1,0611afd52b9da09e54e6,3750,4481,-
GUT_GENOME076291_16,8ee07276ba14a910fcde,0611afd52b9da09e54e6,4765,6432,-
GUT_GENOME076291_16,41d35998b9b0958b4b3e,0611afd52b9da09e54e6,6689,7036,+
GUT_GENOME076291_16,54d70e3c7bc5674fe918,0611afd52b9da09e54e6,7009,7632,+
GUT_GENOME076291_16,933694d324c8aaaf3092,0611afd52b9da09e54e6,7624,7809,-
GUT_GENOME076291_16,98cb6ec350f6619f5abc,0611afd52b9da09e54e6,7939,8547,-
GUT_GENOME076291_16,18f7d975e4d126ab19b8,0611afd52b9da09e54e6,8516,8608,-
GUT_GENOME076291_160,43866f1f5edd1e9fb882,b5039e443472f41dedfe,100,1074,+
GUT_GENOME076291_160,a171320d0fcebe479905,b5039e443472f41dedfe,1205,1477,+
GUT_GENOME076291_161,535c6c579d0a7a729009,e43005fa53cf18349a51,3,152,-
GUT_GENOME076291_161,98efa95e19f2c1c99c29,e43005fa53cf18349a51,221,2995,-
GUT_GENOME076291_162,455db61abef0aa894253,3b68590d4850766ec8a8,3,2129,+
GUT_GENOME076291_163,bec49dcf16fdb3b6afeb,5c12e1f560977de5fa11,2,82,+
GUT_GENOME076291_163,22a5489e00efb36a9a4d,5c12e1f560977de5fa11,175,1110,+
GUT_GENOME076291_163,f983705cfe5461e67d0b,5c12e1f560977de5fa11,1264,2937,+
GUT_GENOME076291_164,997bf00bd767a9722079,a8db1c03ff06578ebe52,1,483,-
GUT_GENOME076291_164,832d04d113482d4f21ec,a8db1c03ff06578ebe52,502,1791,-
GUT_GENOME076291_164,bf411f9677f09099ecad,a8db1c03ff06578ebe52,1821,2456,-
GUT_GENOME076291_164,cc087e86c1c42f9a725a,a8db1c03ff06578ebe52,2476,3675,-
GUT_GENOME076291_164,2c034e014aae4817e351,a8db1c03ff06578ebe52,3856,3957,-
GUT_GENOME076291_165,1570addc7da1de057199,7b6efc2a903332197804,142,1368,-
GUT_GENOME076291_166,88e3631db9cf1d9b1149,c7e557fd49751078f899,1,1191,-
GUT_GENOME076291_167,ea5f4b0a20452547abe8,ef0fa022fce5702e1652,275,805,-
GUT_GENOME076291_167,14b6718c7413fe996873,ef0fa022fce5702e1652,937,1800,-
GUT_GENOME076291_167,3b19753277d196d4dadf,ef0fa022fce5702e1652,1901,2458,-
GUT_GENOME076291_168,e51e89d758d5ba3e788d,bca604c3601b5f813dfc,3,242,-
GUT_GENOME076291_168,c5d1be284af8aabc9998,bca604c3601b5f813dfc,257,586,-
GUT_GENOME076291_168,49f5bad92cc57fa5314c,bca604c3601b5f813dfc,751,2133,-
GUT_GENOME076291_168,10bc1d80fd5f10233dba,bca604c3601b5f813dfc,2498,4126,+
GUT_GENOME076291_168,aa5b4cd8c7254285d78f,bca604c3601b5f813dfc,4310,4840,+
GUT_GENOME076291_169,9b67042b48ccadf0ec12,e66f578d6d6f3971719b,1,912,+
GUT_GENOME076291_169,83d999fd78001077df4a,e66f578d6d6f3971719b,946,1197,+
GUT_GENOME076291_169,9065e243abb75d200099,e66f578d6d6f3971719b,1234,3153,+
GUT_GENOME076291_17,6016ff7d8f45c3cb2de5,097839bdee97e4922b11,3,113,+
GUT_GENOME076291_17,f91a0b6c2c7406954845,097839bdee97e4922b11,116,685,+
GUT_GENOME076291_17,bff6067abbc651923dac,097839bdee97e4922b11,701,1369,+
GUT_GENOME076291_170,3f458aae11d61a92d6d5,5b2a950a3ee6129de115,3,215,-
GUT_GENOME076291_170,94a3c49ddfc0824f53ba,5b2a950a3ee6129de115,259,1239,-
GUT_GENOME076291_170,aa74cc207d9624dc5a8d,5b2a950a3ee6129de115,1229,2158,-
GUT_GENOME076291_171,6922acd222becdba3bda,f2cede23d5e836763bb5,2,160,+
GUT_GENOME076291_171,b06dbc770a5387c26666,f2cede23d5e836763bb5,172,753,+
GUT_GENOME076291_171,1fc8265b6ffed62ff647,f2cede23d5e836763bb5,746,955,+
GUT_GENOME076291_171,0bb36a721fe28ac96eb4,f2cede23d5e836763bb5,942,1628,+
GUT_GENOME076291_171,00bd07a2176eda86c6e2,f2cede23d5e836763bb5,1636,1848,+
GUT_GENOME076291_171,a804d413cd4c0c670bd8,f2cede23d5e836763bb5,1832,2707,+
GUT_GENOME076291_171,a95740a724995cd34363,f2cede23d5e836763bb5,2719,2946,+
GUT_GENOME076291_171,d12d96b49bf711a1062a,f2cede23d5e836763bb5,3008,3745,+
GUT_GENOME076291_171,f8d3ba555f64a03f6a61,f2cede23d5e836763bb5,3813,4004,+
GUT_GENOME076291_172,8e27a390859afd572af7,2361671070f286c68b74,3,923,+
GUT_GENOME076291_172,53c685560ff4b4b0d00e,2361671070f286c68b74,961,1875,+
GUT_GENOME076291_172,25d053419052826470da,2361671070f286c68b74,1872,2807,+
GUT_GENOME076291_172,63555712890f5e1e93e4,2361671070f286c68b74,2850,2963,-
GUT_GENOME076291_173,7935e14d87a255970465,9254cd95d40271f3d27f,443,1768,+
GUT_GENOME076291_173,c9cc45a7c794c1174c50,9254cd95d40271f3d27f,1871,3136,-
GUT_GENOME076291_174,e87f4134cc8efec09ab7,7085ad806a97b126a4b6,2,319,+
GUT_GENOME076291_174,0792062bd4df14440576,7085ad806a97b126a4b6,322,705,+
GUT_GENOME076291_174,ddc9d9c2c10917cb5098,7085ad806a97b126a4b6,698,2221,+
GUT_GENOME076291_174,88a5bdc71dc993eb991d,7085ad806a97b126a4b6,2282,2452,+
GUT_GENOME076291_175,9fa3d7faffb49f3160f6,8ea58ab4472f43f7cdc3,90,971,-
GUT_GENOME076291_175,989440ccf46cf68148d8,8ea58ab4472f43f7cdc3,961,1365,-
GUT_GENOME076291_175,09f3dc4864939aef24a7,8ea58ab4472f43f7cdc3,1525,3867,-
GUT_GENOME076291_175,1ba781ea2ead0d8c4d6d,8ea58ab4472f43f7cdc3,4215,5462,-
GUT_GENOME076291_175,824fa72bce94ed1f01f1,8ea58ab4472f43f7cdc3,5727,5987,+
GUT_GENOME076291_176,4f23f658310671dfdc55,2e9b0d46e4ec928592b6,3,878,-
GUT_GENOME076291_176,318be7f2a96b91472f46,2e9b0d46e4ec928592b6,875,1204,-
GUT_GENOME076291_176,2e205aaff4c1340001f3,2e9b0d46e4ec928592b6,1182,2288,-
GUT_GENOME076291_176,8a8750261358625c9840,2e9b0d46e4ec928592b6,2293,2496,-
GUT_GENOME076291_176,0017da70962046bf318b,2e9b0d46e4ec928592b6,2701,3186,+
GUT_GENOME076291_176,b31c4a443a37d40f17a9,2e9b0d46e4ec928592b6,3189,3971,+
GUT_GENOME076291_176,85cd5dca14addff44997,2e9b0d46e4ec928592b6,4137,4661,-
GUT_GENOME076291_177,9fa8e40084146b940b21,20f801459dacaab4c09b,3,1859,+
GUT_GENOME076291_177,c2d313fa2b69bacb7351,20f801459dacaab4c09b,1861,4251,+
