Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
27177e034d397f4d56|a4f4dffbf922865f8d|a4f4dffbf922865f8d|1504861|NZ_CP025223.1:3239027-3264362(FWD)	27177e034d397f4d56|a4f4dffbf922865f8d|a4f4dffbf922865f8d|1504861|NZ_CP025223.1:3239027-3264362(FWD)@1	9380	10408	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[9]	['2.50e-03']	[0.362]	[0.426]	NA	NA
27177e034d397f4d56|dd13e55c0d16bba106|dd13e55c0d16bba106|701528|NZ_KE136364.1:98879-124223(REV)	27177e034d397f4d56|dd13e55c0d16bba106|dd13e55c0d16bba106|701528|NZ_KE136364.1:98879-124223(REV)@1	9336	10382	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[10]	['3.80e-05']	[0.407]	[0.465]	NA	NA
27177e034d397f4d56|fd9973acfc1e0fc91e|fd9973acfc1e0fc91e|4335051|NZ_BJWF01000014.1:21103-46447(REV)	27177e034d397f4d56|fd9973acfc1e0fc91e|fd9973acfc1e0fc91e|4335051|NZ_BJWF01000014.1:21103-46447(REV)@1	2534	2911	False	0%	NA	III-A	1.0	['Unk_02_0_CAS-III-A-III-B']	[3]	['2.80e-03']	[0.81]	[0.398]	NA	NA
27177e034d397f4d56|24baea25beed2fc31a|24baea25beed2fc31a|8650751|JADAKE010000020.1:31871-57218(FWD)	27177e034d397f4d56|24baea25beed2fc31a|24baea25beed2fc31a|8650751|JADAKE010000020.1:31871-57218(FWD)@1	2749	3033	False	20%	0%	I-B	4.0	['Cas5_3_CAS-I-B']	[6]	['4.40e-03']	[0.747]	[0.385]	-1	NA
27177e034d397f4d56|c7c25f59c3fa5f0001|8b3d7d06fe589962ea|487901|NZ_LHOX01000011.1:121908-147249(FWD)	27177e034d397f4d56|c7c25f59c3fa5f0001|8b3d7d06fe589962ea|487901|NZ_LHOX01000011.1:121908-147249(FWD)@2	21247	22791	False	14%	0%	I-A	2.0	['Cas3_0_CAS-I']	[21]	['1.10e-08']	[0.377]	[0.555]	-1	NA
27177e034d397f4d56|90297978dfb70bf832|4a9c82995278499217|2174101|NZ_CP025473.1:630303-655647(REV)	27177e034d397f4d56|90297978dfb70bf832|4a9c82995278499217|2174101|NZ_CP025473.1:630303-655647(REV)@1	9347	10429	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[10]	['8.00e-05']	[0.346]	[0.426]	NA	NA
27177e034d397f4d56|b8e1b4554ac366a072|b8e1b4554ac366a072|1101971|NZ_NGMO01000002.1:762455-787799(REV)	27177e034d397f4d56|b8e1b4554ac366a072|b8e1b4554ac366a072|1101971|NZ_NGMO01000002.1:762455-787799(REV)@1	9347	10429	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[11]	['2.40e-04']	[0.33]	[0.401]	NA	NA
27177e034d397f4d56|fd9973acfc1e0fc91e|fd9973acfc1e0fc91e|4335051|NZ_BJWF01000014.1:21103-46447(REV)	27177e034d397f4d56|fd9973acfc1e0fc91e|fd9973acfc1e0fc91e|4335051|NZ_BJWF01000014.1:21103-46447(REV)@2	9345	10436	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[10]	['2.10e-04']	[0.363]	[0.43]	NA	NA
27177e034d397f4d56|46be24801f95a25248|46be24801f95a25248|703448|NZ_ASWH01000001.1:2333457-2358801(FWD)	27177e034d397f4d56|46be24801f95a25248|46be24801f95a25248|703448|NZ_ASWH01000001.1:2333457-2358801(FWD)@1	593	1573	False	0%	0%	I-A	0.0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[2]	['1.20e-34']	[0.468]	[0.994]	NA	NA
27177e034d397f4d56|00832601b8e2646d20|d1d8527758c69d0e13|2122661|NZ_PXYA01000003.1:350200-375535(FWD)	27177e034d397f4d56|00832601b8e2646d20|d1d8527758c69d0e13|2122661|NZ_PXYA01000003.1:350200-375535(FWD)@1	7837	8895	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[8]	['3.40e-04']	[0.365]	[0.444]	NA	NA
27177e034d397f4d56|0367a89aff26571192|0367a89aff26571192|703568|NZ_KE136523.1:584232-609570(REV)	27177e034d397f4d56|0367a89aff26571192|0367a89aff26571192|703568|NZ_KE136523.1:584232-609570(REV)@1	9367	10413	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[8]	['9.00e-04']	[0.361]	[0.433]	NA	NA
27177e034d397f4d56|3e70c06ec6b71013c1|3e70c06ec6b71013c1|2109361|NZ_CP027783.1:1291173-1316508(REV)	27177e034d397f4d56|3e70c06ec6b71013c1|3e70c06ec6b71013c1|2109361|NZ_CP027783.1:1291173-1316508(REV)@1	9363	10424	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[9]	['8.40e-04']	[0.362]	[0.44]	NA	NA
27177e034d397f4d56|24baea25beed2fc31a|24baea25beed2fc31a|8650751|JADAKE010000020.1:31871-57218(FWD)	27177e034d397f4d56|24baea25beed2fc31a|24baea25beed2fc31a|8650751|JADAKE010000020.1:31871-57218(FWD)@3	22033	22668	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[29]	['4.60e-06']	[0.575]	[0.391]	NA	NA
27177e034d397f4d56|a4f4dffbf922865f8d|a4f4dffbf922865f8d|1504861|NZ_CP025223.1:3239027-3264362(FWD)	27177e034d397f4d56|a4f4dffbf922865f8d|a4f4dffbf922865f8d|1504861|NZ_CP025223.1:3239027-3264362(FWD)@2	21388	22914	False	14%	0%	I-A	2.0	['Cas3_0_CAS-I']	[22]	['8.50e-09']	[0.456]	[0.66]	-1	NA
27177e034d397f4d56|eec19ca2f7f891e07e|eec19ca2f7f891e07e|2327021|NZ_BJCC01000034.1:64307-89639(FWD)	27177e034d397f4d56|eec19ca2f7f891e07e|eec19ca2f7f891e07e|2327021|NZ_BJCC01000034.1:64307-89639(FWD)@1	9295	10362	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[8]	['1.40e-04']	[0.39]	[0.465]	NA	NA
27177e034d397f4d56|0bb1e61ef9b45f8388|0bb1e61ef9b45f8388|894331|NZ_JXLE01000008.1:38063-63407(REV)	27177e034d397f4d56|0bb1e61ef9b45f8388|0bb1e61ef9b45f8388|894331|NZ_JXLE01000008.1:38063-63407(REV)@1	9349	10425	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[10]	['9.70e-05']	[0.329]	[0.398]	NA	NA
27177e034d397f4d56|91f6b03b5335d1eed8|9c07424a01db73c7e3|633611|NZ_BCQD01000015.1:3595-28942(REV)	27177e034d397f4d56|91f6b03b5335d1eed8|9c07424a01db73c7e3|633611|NZ_BCQD01000015.1:3595-28942(REV)@1	9356	10426	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[10]	['4.10e-04']	[0.333]	[0.401]	NA	NA
27177e034d397f4d56|46be24801f95a25248|46be24801f95a25248|703448|NZ_ASWH01000001.1:2333457-2358801(FWD)	27177e034d397f4d56|46be24801f95a25248|46be24801f95a25248|703448|NZ_ASWH01000001.1:2333457-2358801(FWD)@2	9210	10256	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[8]	['6.60e-05']	[0.447]	[0.507]	NA	NA
27177e034d397f4d56|90297978dfb70bf832|90297978dfb70bf832|7332301|NZ_AP019810.1:2280598-2305942(REV)	27177e034d397f4d56|90297978dfb70bf832|90297978dfb70bf832|7332301|NZ_AP019810.1:2280598-2305942(REV)@1	9347	10429	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[5]	['5.10e-05']	[0.346]	[0.426]	NA	NA
27177e034d397f4d56|34beb6390d78fad87c|34beb6390d78fad87c|715018|NZ_KE351596.1:67507-92842(FWD)	27177e034d397f4d56|34beb6390d78fad87c|34beb6390d78fad87c|715018|NZ_KE351596.1:67507-92842(FWD)@2	9371	10426	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[11]	['5.10e-05']	[0.321]	[0.38]	NA	NA
27177e034d397f4d56|a4f4dffbf922865f8d|a4f4dffbf922865f8d|633531|NZ_BCPT01000001.1:325826-351161(FWD)	27177e034d397f4d56|a4f4dffbf922865f8d|a4f4dffbf922865f8d|633531|NZ_BCPT01000001.1:325826-351161(FWD)@1	9379	10425	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[8]	['2.80e-03']	[0.355]	[0.426]	NA	NA
27177e034d397f4d56|c7c25f59c3fa5f0001|8b3d7d06fe589962ea|487901|NZ_LHOX01000011.1:121908-147249(FWD)	27177e034d397f4d56|c7c25f59c3fa5f0001|8b3d7d06fe589962ea|487901|NZ_LHOX01000011.1:121908-147249(FWD)@1	9379	10425	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[8]	['2.60e-03']	[0.361]	[0.423]	NA	NA
27177e034d397f4d56|c7c25f59c3fa5f0001|c7c25f59c3fa5f0001|1102331|NZ_NGKU01000001.1:2818020-2843361(FWD)	27177e034d397f4d56|c7c25f59c3fa5f0001|c7c25f59c3fa5f0001|1102331|NZ_NGKU01000001.1:2818020-2843361(FWD)@1	9379	10425	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[10]	['2.20e-03']	[0.347]	[0.405]	NA	NA
27177e034d397f4d56|aff7b5f67805d715a7|aff7b5f67805d715a7|6085661|NZ_JAAKDW010000008.1:94373-119717(REV)	27177e034d397f4d56|aff7b5f67805d715a7|aff7b5f67805d715a7|6085661|NZ_JAAKDW010000008.1:94373-119717(REV)@1	9343	10428	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[11]	['5.20e-04']	[0.329]	[0.401]	NA	NA
27177e034d397f4d56|24baea25beed2fc31a|24baea25beed2fc31a|8650751|JADAKE010000020.1:31871-57218(FWD)	27177e034d397f4d56|24baea25beed2fc31a|24baea25beed2fc31a|8650751|JADAKE010000020.1:31871-57218(FWD)@2	9378	10430	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[15]	['7.70e-04']	[0.325]	[0.384]	NA	NA
27177e034d397f4d56|c7c25f59c3fa5f0001|c7c25f59c3fa5f0001|1102331|NZ_NGKU01000001.1:2818020-2843361(FWD)	27177e034d397f4d56|c7c25f59c3fa5f0001|c7c25f59c3fa5f0001|1102331|NZ_NGKU01000001.1:2818020-2843361(FWD)@2	22260	23804	False	14%	0%	I-A	2.0	['Cas3_0_CAS-I']	[24]	['1.30e-08']	[0.377]	[0.555]	-1	NA
27177e034d397f4d56|00832601b8e2646d20|d1d8527758c69d0e13|2122661|NZ_PXYA01000003.1:350200-375535(FWD)	27177e034d397f4d56|00832601b8e2646d20|d1d8527758c69d0e13|2122661|NZ_PXYA01000003.1:350200-375535(FWD)@2	20693	24874	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[21, 24]	['1.40e-06', '5.00e-06']	[0.552, 0.321]	[0.423, 0.415]	NA	NA
27177e034d397f4d56|0367a89aff26571192|0367a89aff26571192|703568|NZ_KE136523.1:584232-609570(REV)	27177e034d397f4d56|0367a89aff26571192|0367a89aff26571192|703568|NZ_KE136523.1:584232-609570(REV)@2	19118	19867	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[16]	['6.20e-04']	[0.516]	[0.451]	NA	NA
27177e034d397f4d56|3e70c06ec6b71013c1|3e70c06ec6b71013c1|2109361|NZ_CP027783.1:1291173-1316508(REV)	27177e034d397f4d56|3e70c06ec6b71013c1|3e70c06ec6b71013c1|2109361|NZ_CP027783.1:1291173-1316508(REV)@2	18982	22914	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III', 'AbiEii_0_CAS-III']	[17, 20]	['1.40e-06', '2.20e-06']	[0.552, 0.394]	[0.423, 0.514]	NA	NA
