Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
0b921ace501a0fe980|852645b1ea7814101f|852645b1ea7814101f|8118961|NZ_BMOQ01000008.1:7922-33065(FWD)	0b921ace501a0fe980|852645b1ea7814101f|852645b1ea7814101f|8118961|NZ_BMOQ01000008.1:7922-33065(FWD)@2	14831	15061	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[23]	['7.80e-10']	[0.805]	[0.576]	NA	NA
0b921ace501a0fe980|852645b1ea7814101f|852645b1ea7814101f|8118961|NZ_BMOQ01000008.1:7922-33065(FWD)	0b921ace501a0fe980|852645b1ea7814101f|852645b1ea7814101f|8118961|NZ_BMOQ01000008.1:7922-33065(FWD)@1	6978	7193	False	20%	NA	III-A	4.0	['Csm2gr11_1_CAS-III-A']	[11]	['6.20e-03']	[0.806]	[0.302]	-1	NA
0b921ace501a0fe980|312ead9921799ff865|dfccd8fac3c75a3965|EARTH_3300026989_8|3300026989.a:Ga0207756_100036:103484-128627(REV)	0b921ace501a0fe980|312ead9921799ff865|dfccd8fac3c75a3965|EARTH_3300026989_8|3300026989.a:Ga0207756_100036:103484-128627(REV)@1	4401	4979	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[6]	['6.80e-03']	[0.347]	[0.307]	NA	NA
0b921ace501a0fe980|312ead9921799ff865|dfccd8fac3c75a3965|EARTH_3300026989_8|3300026989.a:Ga0207756_100036:103484-128627(REV)	0b921ace501a0fe980|312ead9921799ff865|dfccd8fac3c75a3965|EARTH_3300026989_8|3300026989.a:Ga0207756_100036:103484-128627(REV)@2	7714	8232	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[11]	['9.60e-04']	[0.538]	[0.72]	NA	NA
0b921ace501a0fe980|6d7c612583e482ab0d|6d7c612583e482ab0d|1171941|NZ_NHPJ01000114.1:60412-73577(FWD)	0b921ace501a0fe980|6d7c612583e482ab0d|6d7c612583e482ab0d|1171941|NZ_NHPJ01000114.1:60412-73577(FWD)@1	9145	9552	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[13]	['2.20e-04']	[0.39]	[0.331]	NA	NA
0b921ace501a0fe980|312ead9921799ff865|0da202956bd6b48739|2102791|NZ_RJJW01000001.1:553237-578380(REV)	0b921ace501a0fe980|312ead9921799ff865|0da202956bd6b48739|2102791|NZ_RJJW01000001.1:553237-578380(REV)@1	4698	6179	False	0%	NA	IV-B	3.0	['CysH_0_IVB']	[5]	['6.50e-15']	[0.399]	[0.647]	NA	NA
0b921ace501a0fe980|312ead9921799ff865|0da202956bd6b48739|2102791|NZ_RJJW01000001.1:553237-578380(REV)	0b921ace501a0fe980|312ead9921799ff865|0da202956bd6b48739|2102791|NZ_RJJW01000001.1:553237-578380(REV)@2	20510	20923	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[22]	['8.10e-04']	[0.384]	[0.331]	NA	NA
0b921ace501a0fe980|312ead9921799ff865|312ead9921799ff865|5408351|NZ_CP046866.1:750908-776051(REV)	0b921ace501a0fe980|312ead9921799ff865|312ead9921799ff865|5408351|NZ_CP046866.1:750908-776051(REV)@1	14141	14785	False	0%	0%	I-A	0.0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[16]	['4.90e-07']	[0.781]	[0.819]	NA	NA
0b921ace501a0fe980|6d7c612583e482ab0d|13855ab5e98f2aa551|524728|NC_019967.1:41039-66179(FWD)	0b921ace501a0fe980|6d7c612583e482ab0d|13855ab5e98f2aa551|524728|NC_019967.1:41039-66179(FWD)@1	22440	24936	False	20%	NA	III-A	2.0	['Cmr3gr5_6_CAS-III-B-III-C', 'Csm3gr7_12_CAS-III-A-III-D']	[23, 25]	['6.20e-09', '1.10e-05']	[0.364, 0.724]	[0.316, 0.839]	-1	NA
0b921ace501a0fe980|312ead9921799ff865|3e1c058e617c201704|58561|NZ_KE356561.1:3540077-3565220(FWD)	0b921ace501a0fe980|312ead9921799ff865|3e1c058e617c201704|58561|NZ_KE356561.1:3540077-3565220(FWD)@1	5704	6558	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[6]	['1.50e-04']	[0.379]	[0.72]	NA	NA
0b921ace501a0fe980|665438f1152c44843c|22cd17139fc74a375e|2704381|NZ_SOSC01000014.1:7280-32423(REV)	0b921ace501a0fe980|665438f1152c44843c|22cd17139fc74a375e|2704381|NZ_SOSC01000014.1:7280-32423(REV)@1	10055	11470	False	0%	33%	I-A	2.0	['Cas2_7_CAS-I-II-III-IV-V-VI', 'Csa3_1_CAS-I-II-III-IV-V-VI']	[10, 11]	['4.90e-03', '1.90e-06']	[0.303, 0.779]	[0.638, 0.669]	NA	1
0b921ace501a0fe980|c5c1a8fdc3dc9df0f0|c5c1a8fdc3dc9df0f0|80211|KI543231.1:475640-500783(FWD)	0b921ace501a0fe980|c5c1a8fdc3dc9df0f0|c5c1a8fdc3dc9df0f0|80211|KI543231.1:475640-500783(FWD)@1	19122	19700	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[24]	['2.10e-04']	[0.601]	[0.881]	NA	NA
0b921ace501a0fe980|312ead9921799ff865|294e0d1bc01f9c6677|867481|NZ_FNQT01000004.1:106438-131581(FWD)	0b921ace501a0fe980|312ead9921799ff865|294e0d1bc01f9c6677|867481|NZ_FNQT01000004.1:106438-131581(FWD)@1	24146	24559	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[18]	['2.50e-03']	[0.377]	[0.398]	NA	NA
0b921ace501a0fe980|312ead9921799ff865|294e0d1bc01f9c6677|867481|NZ_FNQT01000004.1:2432-27575(FWD)	0b921ace501a0fe980|312ead9921799ff865|294e0d1bc01f9c6677|867481|NZ_FNQT01000004.1:2432-27575(FWD)@1	24146	24559	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[18]	['2.50e-03']	[0.377]	[0.398]	NA	NA
