Contig	Operon	Start	End	Prediction	Complete_Interference	Complete_Adaptation	Best_type	Best_score	Genes	Positions	E-values	CoverageSeq	CoverageHMM	Strand_Interference	Strand_Adaptation
d2248a31d0e133ef11|ada7921ef5d372d182|ada7921ef5d372d182|5850351|JAAHFP010000021.1:84499-109723(REV)	d2248a31d0e133ef11|ada7921ef5d372d182|ada7921ef5d372d182|5850351|JAAHFP010000021.1:84499-109723(REV)@1	7499	7951	False	0%	0%	I-B	4.0	['Csa5gr11_0_CAS-III-B']	[9]	['6.50e-03']	[0.576]	[0.519]	NA	NA
d2248a31d0e133ef11|2c5a1d34e6ae9557a2|2c5a1d34e6ae9557a2|5404971|WRJC01000001.1:163130-188579(FWD)	d2248a31d0e133ef11|2c5a1d34e6ae9557a2|2c5a1d34e6ae9557a2|5404971|WRJC01000001.1:163130-188579(FWD)@2	8447	9418	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI']	[11]	['9.30e-66']	[0.994]	[0.981]	NA	NA
d2248a31d0e133ef11|72bf6e01bfc569c693|72bf6e01bfc569c693|2235671|UQMO01000038.1:956-22313(REV)	d2248a31d0e133ef11|72bf6e01bfc569c693|72bf6e01bfc569c693|2235671|UQMO01000038.1:956-22313(REV)@2	19865	20707	False	20%	NA	III-A	4.0	['Csm2gr11_7_CAS-III-A']	[21]	['2.60e-03']	[0.367]	[0.782]	1	NA
d2248a31d0e133ef11|72bf6e01bfc569c693|72bf6e01bfc569c693|7317851|CAAEYH010000092.1:17156-40799(REV)	d2248a31d0e133ef11|72bf6e01bfc569c693|72bf6e01bfc569c693|7317851|CAAEYH010000092.1:17156-40799(REV)@2	22190	23032	False	20%	NA	III-A	4.0	['Csm2gr11_7_CAS-III-A']	[24]	['5.30e-03']	[0.356]	[0.773]	1	NA
d2248a31d0e133ef11|ebff777d39e73ce66a|ae77585c97f0cd0dca|8582931|NZ_JADNDZ010000097.1:45112-65898(REV)	d2248a31d0e133ef11|ebff777d39e73ce66a|ae77585c97f0cd0dca|8582931|NZ_JADNDZ010000097.1:45112-65898(REV)@2	15810	20136	False	20%	NA	III-A	4.0	['WYL_0_CAS-I-II-III-IV-V-VI', 'Csm2gr11_7_CAS-III-A']	[17, 21]	['2.80e-07', '2.60e-03']	[0.505, 0.367]	[0.3, 0.782]	1	NA
d2248a31d0e133ef11|6015067cfae1913ea6|b503d3c78a77a2898d|1648111|OMVT01000006.1:110191-135583(REV)	d2248a31d0e133ef11|6015067cfae1913ea6|b503d3c78a77a2898d|1648111|OMVT01000006.1:110191-135583(REV)@1	10452	12357	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI', 'WYL_3_CAS-I-II-III-IV-V-VI']	[11, 12]	['7.50e-21', '9.90e-15']	[0.696, 0.538]	[0.693, 0.86]	NA	NA
d2248a31d0e133ef11|1c978124865779f31c|1c978124865779f31c|1766601|NZ_QKUF01000004.1:136072-161470(REV)	d2248a31d0e133ef11|1c978124865779f31c|1c978124865779f31c|1766601|NZ_QKUF01000004.1:136072-161470(REV)@2	22290	23378	False	14%	0%	I-A	2.0	['Cas3_0_CAS-I']	[22]	['1.10e-06']	[0.333]	[0.348]	-1	NA
d2248a31d0e133ef11|4e851746a03bf71de7|4e851746a03bf71de7|1219471|DDPL01000029.1:12042-26565(FWD)	d2248a31d0e133ef11|4e851746a03bf71de7|4e851746a03bf71de7|1219471|DDPL01000029.1:12042-26565(FWD)@1	11362	12303	False	0%	33%	I-A	2.0	['Cas4_6_CAS-I-II-III-IV-V-VI']	[10]	['3.60e-03']	[0.519]	[0.507]	NA	1
d2248a31d0e133ef11|f6389c8065cfda08b9|ebed9c2a821520715e|1232541|NZ_AP018233.1:983148-1008546(REV)	d2248a31d0e133ef11|f6389c8065cfda08b9|ebed9c2a821520715e|1232541|NZ_AP018233.1:983148-1008546(REV)@1	17484	18146	False	0%	0%	I-A	0.0	['CasR_1_CAS-I-II-III-IV-V-VI']	[15]	['2.90e-05']	[0.33]	[0.344]	NA	NA
d2248a31d0e133ef11|be6b33994ef5f6cfb8|a39bc840fea718b3a8|1975581|PWVL01000115.1:10317-24763(FWD)	d2248a31d0e133ef11|be6b33994ef5f6cfb8|a39bc840fea718b3a8|1975581|PWVL01000115.1:10317-24763(FWD)@1	1770	2513	False	0%	NA	III-B	1.0	['TPR_0_CAS-III-B']	[3]	['7.90e-07']	[0.391]	[0.408]	NA	NA
d2248a31d0e133ef11|ebff777d39e73ce66a|ae77585c97f0cd0dca|7316391|CAAFQK010000045.1:4677-18288(REV)	d2248a31d0e133ef11|ebff777d39e73ce66a|ae77585c97f0cd0dca|7316391|CAAFQK010000045.1:4677-18288(REV)@2	12119	12961	False	20%	NA	III-A	4.0	['Csm2gr11_7_CAS-III-A']	[14]	['5.40e-03']	[0.356]	[0.773]	1	NA
d2248a31d0e133ef11|f6389c8065cfda08b9|f6389c8065cfda08b9|31208|NC_003272.1:1997687-2023085(FWD)	d2248a31d0e133ef11|f6389c8065cfda08b9|f6389c8065cfda08b9|31208|NC_003272.1:1997687-2023085(FWD)@1	2361	3203	False	0%	NA	III-B	1.0	['TPR_1_CAS-III-B']	[3]	['3.70e-06']	[0.662]	[0.367]	NA	NA
d2248a31d0e133ef11|3a7e33d6edf34180d8|f63cc71002dd6829e9|GUT_GENOME113104|GUT_GENOME113104_4:0-10423(FWD)	d2248a31d0e133ef11|3a7e33d6edf34180d8|f63cc71002dd6829e9|GUT_GENOME113104|GUT_GENOME113104_4:0-10423(FWD)@2	8978	9622	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[11]	['7.90e-09']	[0.595]	[0.44]	NA	NA
d2248a31d0e133ef11|89ba49a64467a1fc46|89ba49a64467a1fc46|816601|NZ_CP017014.1:2030717-2056112(REV)	d2248a31d0e133ef11|89ba49a64467a1fc46|89ba49a64467a1fc46|816601|NZ_CP017014.1:2030717-2056112(REV)@1	1040	1837	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[2]	['5.90e-05']	[0.32]	[0.313]	NA	NA
d2248a31d0e133ef11|be6b33994ef5f6cfb8|a39bc840fea718b3a8|1975581|PWVL01000115.1:10317-24763(FWD)	d2248a31d0e133ef11|be6b33994ef5f6cfb8|a39bc840fea718b3a8|1975581|PWVL01000115.1:10317-24763(FWD)@2	7462	8622	False	29%	0%	I-A	2.0	['Cas3HD_0_CAS-I']	[9]	['2.60e-10']	[0.344]	[0.773]	1	NA
d2248a31d0e133ef11|236f3b98551619d258|e5386c550da3b17f3b|7886921|NZ_JACHJP010000008.1:296681-322079(FWD)	d2248a31d0e133ef11|236f3b98551619d258|e5386c550da3b17f3b|7886921|NZ_JACHJP010000008.1:296681-322079(FWD)@1	14265	15239	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI']	[17]	['2.70e-53']	[0.978]	[0.968]	NA	NA
d2248a31d0e133ef11|b1eed1dd389b5d6c28|b1eed1dd389b5d6c28|7201921|JABSRP010000024.1:118349-138937(REV)	d2248a31d0e133ef11|b1eed1dd389b5d6c28|b1eed1dd389b5d6c28|7201921|JABSRP010000024.1:118349-138937(REV)@2	12579	12974	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[15]	['8.00e-04']	[0.553]	[0.517]	NA	NA
d2248a31d0e133ef11|0c216bbc0f2ce784e8|0c216bbc0f2ce784e8|4438181|NZ_VSFA01000044.1:34475-55605(REV)	d2248a31d0e133ef11|0c216bbc0f2ce784e8|0c216bbc0f2ce784e8|4438181|NZ_VSFA01000044.1:34475-55605(REV)@1	20320	21129	False	0%	0%	I-A	0.0	['WYL_0_CAS-I-II-III-IV-V-VI']	[26]	['2.70e-46']	[0.833]	[0.706]	NA	NA
d2248a31d0e133ef11|72bf6e01bfc569c693|72bf6e01bfc569c693|GUT_GENOME217399|GUT_GENOME217399_91:1040-22644(REV)	d2248a31d0e133ef11|72bf6e01bfc569c693|72bf6e01bfc569c693|GUT_GENOME217399|GUT_GENOME217399_91:1040-22644(REV)@2	20112	20954	False	20%	NA	III-A	4.0	['Csm2gr11_7_CAS-III-A']	[22]	['5.40e-03']	[0.356]	[0.773]	1	NA
d2248a31d0e133ef11|1695b158f693cc6c7a|1695b158f693cc6c7a|7797041|CAIWDD010000069.1:11403-24481(REV)	d2248a31d0e133ef11|1695b158f693cc6c7a|1695b158f693cc6c7a|7797041|CAIWDD010000069.1:11403-24481(REV)@1	11077	11907	False	0%	NA	III-A	1.0	['AbiEii_0_CAS-III']	[12]	['1.10e-04']	[0.357]	[0.335]	NA	NA
d2248a31d0e133ef11|7336937c21806b0a3e|7336937c21806b0a3e|EARTH_3300022877_4|3300022877.a:Ga0224527_1001214:0-13481(REV)	d2248a31d0e133ef11|7336937c21806b0a3e|7336937c21806b0a3e|EARTH_3300022877_4|3300022877.a:Ga0224527_1001214:0-13481(REV)@1	2839	4227	False	0%	0%	I-A	0.0	['PD_DExK_0_CAS-I-II-III-IV-V-VI']	[4]	['1.20e-73']	[0.769]	[0.95]	NA	NA
d2248a31d0e133ef11|6fce75393bfc8be1d8|6fce75393bfc8be1d8|2182151|NZ_BIFQ01000002.1:859791-885159(FWD)	d2248a31d0e133ef11|6fce75393bfc8be1d8|6fce75393bfc8be1d8|2182151|NZ_BIFQ01000002.1:859791-885159(FWD)@1	2352	3107	False	0%	0%	I-A	0.0	['DEDDh_0_CAS-I-II-III-IV-V-VI']	[3]	['2.20e-14']	[0.52]	[0.819]	NA	NA
d2248a31d0e133ef11|72bf6e01bfc569c693|72bf6e01bfc569c693|2234591|UQIN01000004.1:44382-69690(REV)	d2248a31d0e133ef11|72bf6e01bfc569c693|72bf6e01bfc569c693|2234591|UQIN01000004.1:44382-69690(REV)@2	20335	24662	False	20%	NA	III-A	4.0	['WYL_0_CAS-I-II-III-IV-V-VI', 'Csm2gr11_7_CAS-III-A']	[22, 26]	['2.60e-07', '5.50e-03']	[0.511, 0.356]	[0.304, 0.773]	1	NA
d2248a31d0e133ef11|3d96dca1dbfc63d732|3d96dca1dbfc63d732|1002651|MDJM01000050.1:12627-25641(REV)	d2248a31d0e133ef11|3d96dca1dbfc63d732|3d96dca1dbfc63d732|1002651|MDJM01000050.1:12627-25641(REV)@1	6542	7495	False	29%	0%	I-A	2.0	['Cas3HD_0_CAS-I']	[8]	['1.90e-08']	[0.314]	[0.552]	-1	NA
d2248a31d0e133ef11|f6389c8065cfda08b9|f6389c8065cfda08b9|31208|NC_003272.1:1997687-2023085(FWD)	d2248a31d0e133ef11|f6389c8065cfda08b9|f6389c8065cfda08b9|31208|NC_003272.1:1997687-2023085(FWD)@2	22384	22839	False	0%	0%	I-A	0.0	['Csa3_1_CAS-I-II-III-IV-V-VI']	[17]	['1.40e-03']	[0.474]	[0.534]	NA	NA
